PLAYER,SEASON,FGBLK,FGLNG,FGATT,FGM,FGPCT,XPATT,XPM,XPPCT,XPBLK,KO,KOAVG,TB,RET,AVGRET
Jan Stenerud,1968,1.0,52.0,43.0,32.0,75.4,40.0,39.0,92.9,0.0,80.0,4.0,34.0,0.0,
Jan Stenerud,1969,2.0,54.0,45.0,33.0,71.4,43.0,43.0,100.0,0.0,91.0,10.0,20.0,4.0,19.8
Jan Stenerud,1970,2.0,55.0,42.0,30.0,75.6,26.0,26.0,100.0,0.0,70.0,0.0,25.0,0.0,
Jan Stenerud,1971,4.0,54.0,48.0,27.0,52.2,35.0,35.0,100.0,0.0,75.0,4.4,27.0,0.0,
Jan Stenerud,1972,3.0,50.0,36.0,21.0,61.7,32.0,32.0,100.0,0.0,67.0,0.0,24.0,0.0,
Jan Stenerud,1973,4.0,47.0,38.0,24.0,66.7,23.0,21.0,92.3,2.0,51.0,0.0,18.0,0.0,
Jan Stenerud,1974,2.0,50.0,24.0,17.0,71.8,26.0,24.0,89.1,0.0,56.0,0.0,3.0,0.0,
Jan Stenerud,1975,4.0,51.0,32.0,22.0,72.2,31.0,30.0,91.7,1.0,68.0,0.0,8.0,0.0,
Jan Stenerud,1976,6.0,52.0,38.0,21.0,53.8,33.0,27.0,84.1,5.0,66.0,0.0,7.0,0.0,
Jan Stenerud,1977,1.0,37.0,18.0,8.0,40.0,28.0,27.0,97.4,1.0,51.0,0.0,5.0,0.0,
Jan Stenerud,1978,2.0,47.0,30.0,20.0,73.9,26.0,25.0,93.3,1.0,20.0,0.0,0.0,0.0,
Jan Stenerud,1979,3.0,46.0,23.0,12.0,52.4,29.0,28.0,92.3,1.0,57.0,0.0,5.0,0.0,
Jan Stenerud,1980,1.0,40.0,5.0,3.0,62.5,3.0,3.0,100.0,0.0,10.0,0.0,0.0,0.0,
Jan Stenerud,1981,0.0,53.0,24.0,22.0,93.6,36.0,35.0,92.3,1.0,75.0,56.0,5.0,70.0,17.0
Jan Stenerud,1982,1.0,48.0,22.0,17.0,76.3,35.0,32.0,89.4,1.0,63.0,56.9,5.0,44.0,22.0
Jan Stenerud,1983,2.0,48.0,26.0,21.0,81.8,52.0,52.0,100.0,0.0,26.0,60.5,4.0,22.0,16.4
Jan Stenerud,1984,0.0,54.0,23.0,20.0,83.3,31.0,30.0,97.6,1.0,64.0,56.6,1.0,59.0,21.6
Jan Stenerud,1985,3.0,49.0,26.0,15.0,55.0,43.0,41.0,95.3,1.0,73.0,56.0,1.0,69.0,21.8
Jaret Holmes,1999,0.0,39.0,2.0,2.0,100.0,0.0,0.0,,0.0,11.0,50.0,1.0,9.0,10.5
Jaret Holmes,2000,0.0,34.0,2.0,2.0,100.0,3.0,3.0,100.0,0.0,15.0,63.2,2.0,13.0,22.4
Jaret Holmes,2001,0.0,0.0,0.0,0.0,,1.0,1.0,100.0,0.0,20.0,59.9,0.0,19.0,18.8
Jason Elam,1993,1.0,54.0,36.0,27.0,69.3,45.0,44.0,98.0,1.0,89.0,59.6,21.0,66.0,18.8
Jason Elam,1994,1.0,54.0,37.0,30.0,85.7,29.0,29.0,100.0,0.0,81.0,62.1,7.0,70.0,20.3
Jason Elam,1995,0.0,56.0,38.0,31.0,85.7,39.0,39.0,100.0,0.0,87.0,60.3,8.0,77.0,22.0
Jason Elam,1996,0.0,51.0,28.0,21.0,73.8,48.0,47.0,96.9,1.0,89.0,65.1,8.0,80.0,20.3
Jason Elam,1997,2.0,53.0,38.0,28.0,74.5,61.0,61.0,100.0,0.0,108.0,64.9,9.0,99.0,20.4
Jason Elam,1998,1.0,63.0,35.0,29.0,82.3,69.0,69.0,100.0,0.0,117.0,64.7,14.0,103.0,22.4
Jason Elam,1999,1.0,55.0,36.0,29.0,83.4,29.0,29.0,100.0,0.0,74.0,62.3,3.0,70.0,20.9
Jason Elam,2000,0.0,51.0,25.0,19.0,75.0,49.0,49.0,100.0,0.0,35.0,60.4,0.0,35.0,22.2
Jason Elam,2001,1.0,50.0,36.0,31.0,86.1,31.0,31.0,100.0,0.0,82.0,62.4,10.0,69.0,22.9
Jason Elam,2002,1.0,55.0,36.0,26.0,72.2,43.0,42.0,97.9,0.0,44.0,63.2,1.0,43.0,22.3
Jason Elam,2003,1.0,51.0,33.0,28.0,87.0,40.0,40.0,100.0,0.0,1.0,14.0,0.0,0.0,
Jason Elam,2004,1.0,52.0,35.0,30.0,87.0,45.0,45.0,100.0,0.0,4.0,23.2,0.0,2.0,27.0
Jason Elam,2005,1.0,51.0,35.0,27.0,80.4,49.0,48.0,94.4,0.0,1.0,54.0,0.0,1.0,28.0
Jason Elam,2006,0.0,51.0,29.0,27.0,95.3,34.0,34.0,100.0,0.0,0.0,,0.0,0.0,
Jason Elam,2007,0.0,50.0,31.0,27.0,89.0,33.0,33.0,100.0,0.0,0.0,,0.0,0.0,
Jason Elam,2008,0.0,50.0,41.0,36.0,90.8,50.0,50.0,100.0,0.0,1.0,73.0,0.0,1.0,29.0
Jason Elam,2009,0.0,50.0,23.0,15.0,73.3,35.0,34.0,95.8,0.0,0.0,,0.0,0.0,
Jason Myers,2015,1.0,58.0,37.0,31.0,82.8,42.0,35.0,84.8,0.0,96.0,63.3,63.0,27.0,23.7
Jason Myers,2016,2.0,56.0,38.0,29.0,72.5,36.0,33.0,94.7,0.0,84.0,61.2,65.0,15.0,26.4
Jason Myers,2017,0.0,56.0,22.0,15.0,70.8,25.0,22.0,84.2,0.0,52.0,62.9,31.0,20.0,24.5
Jason Myers,2018,0.0,58.0,41.0,38.0,94.2,34.0,31.0,88.1,0.0,91.0,64.2,67.0,24.0,24.8
Jason Myers,2019,1.0,58.0,41.0,33.0,81.1,56.0,51.0,89.8,0.0,114.0,62.3,73.0,39.0,19.9
Jason Myers,2020,0.0,61.0,26.0,26.0,100.0,55.0,51.0,93.7,0.0,95.0,63.7,54.0,40.0,20.5
Jason Myers,2021,0.0,53.0,27.0,20.0,74.0,51.0,48.0,94.9,0.0,92.0,61.7,35.0,55.0,21.2
Jason Myers,2022,0.0,56.0,45.0,41.0,93.6,48.0,47.0,98.3,0.0,112.0,60.7,65.0,43.0,23.3
Jason Myers,2023,0.0,57.0,46.0,38.0,82.0,39.0,39.0,100.0,0.0,99.0,63.2,60.0,30.0,20.6
Jason Sanders,2018,0.0,56.0,29.0,25.0,81.1,40.0,39.0,98.2,0.0,78.0,63.8,58.0,18.0,24.0
Jason Sanders,2019,0.0,54.0,40.0,33.0,84.6,37.0,35.0,94.8,0.0,92.0,60.9,59.0,28.0,26.8
Jason Sanders,2020,0.0,56.0,39.0,36.0,89.4,36.0,36.0,100.0,0.0,91.0,61.5,64.0,23.0,14.3
Jason Sanders,2021,3.0,51.0,34.0,25.0,73.2,44.0,43.0,98.5,0.0,93.0,64.0,62.0,29.0,21.9
Jason Sanders,2022,1.0,57.0,44.0,37.0,79.4,55.0,52.0,93.0,0.0,115.0,62.3,81.0,31.0,28.6
Jason Sanders,2023,2.0,57.0,31.0,27.0,90.5,64.0,63.0,98.7,0.0,97.0,63.2,77.0,20.0,27.3
Jason Staurovsky,1987,0.0,24.0,3.0,1.0,50.0,6.0,6.0,100.0,0.0,9.0,55.6,0.0,9.0,16.4
Jason Staurovsky,1988,0.0,35.0,11.0,7.0,66.7,15.0,14.0,96.4,1.0,0.0,,0.0,0.0,
Jason Staurovsky,1989,0.0,50.0,17.0,14.0,86.9,14.0,14.0,100.0,0.0,34.0,52.5,4.0,27.0,18.9
Jason Staurovsky,1990,0.0,53.0,22.0,16.0,74.3,19.0,19.0,100.0,0.0,51.0,57.4,11.0,37.0,17.0
Jason Staurovsky,1991,1.0,42.0,19.0,13.0,72.9,11.0,10.0,94.4,1.0,28.0,59.1,5.0,23.0,19.1
Jason Staurovsky,1992,1.0,43.0,8.0,3.0,38.9,6.0,6.0,100.0,0.0,0.0,,0.0,0.0,
Jay Feely,2001,1.0,55.0,37.0,29.0,78.1,28.0,28.0,100.0,0.0,75.0,60.8,7.0,64.0,20.0
Jay Feely,2002,2.0,52.0,47.0,36.0,76.4,46.0,45.0,99.0,1.0,99.0,63.2,16.0,80.0,20.6
Jay Feely,2003,1.0,46.0,27.0,19.0,68.0,33.0,32.0,98.2,1.0,69.0,63.6,7.0,58.0,20.0
Jay Feely,2004,0.0,47.0,25.0,20.0,82.1,47.0,47.0,100.0,0.0,84.0,64.2,14.0,65.0,19.7
Jay Feely,2005,1.0,52.0,42.0,35.0,87.1,43.0,43.0,100.0,0.0,99.0,63.2,12.0,86.0,21.7
Jay Feely,2006,0.0,47.0,29.0,25.0,87.9,40.0,40.0,100.0,0.0,83.0,63.9,12.0,70.0,22.0
Jay Feely,2007,0.0,53.0,23.0,21.0,88.5,26.0,26.0,100.0,0.0,66.0,57.8,8.0,49.0,24.4
Jay Feely,2008,0.0,55.0,28.0,24.0,85.5,39.0,39.0,100.0,0.0,80.0,62.7,7.0,69.0,21.3
Jay Feely,2009,1.0,55.0,42.0,34.0,83.2,43.0,43.0,100.0,0.0,100.0,65.8,11.0,87.0,23.3
Jay Feely,2010,0.0,55.0,31.0,27.0,85.3,35.0,35.0,100.0,0.0,85.0,66.6,17.0,65.0,25.2
Jay Feely,2011,0.0,53.0,33.0,27.0,81.2,44.0,44.0,100.0,0.0,92.0,67.7,28.0,64.0,25.3
Jay Feely,2012,1.0,61.0,37.0,32.0,88.8,36.0,36.0,100.0,0.0,81.0,64.2,34.0,44.0,28.3
Jay Feely,2013,1.0,53.0,44.0,36.0,81.9,43.0,43.0,100.0,0.0,99.0,66.9,40.0,59.0,24.5
Jay Feely,2014,0.0,48.0,6.0,4.0,62.5,10.0,9.0,91.7,1.0,21.0,52.1,3.0,14.0,17.3
Jay Taylor,2004,0.0,50.0,5.0,4.0,83.3,11.0,11.0,100.0,0.0,21.0,57.8,0.0,20.0,24.6
Jeff Brockhaus,1987,0.0,39.0,6.0,3.0,50.0,13.0,11.0,82.2,0.0,16.0,41.7,2.0,11.0,20.0
Jeff Chandler,2002,0.0,47.0,15.0,11.0,83.3,16.0,16.0,100.0,0.0,39.0,60.0,2.0,36.0,22.8
Jeff Chandler,2003,0.0,35.0,7.0,6.0,75.0,8.0,7.0,90.0,0.0,16.0,58.4,1.0,14.0,21.5
Jeff Chandler,2004,3.0,49.0,24.0,15.0,50.0,42.0,42.0,100.0,0.0,42.0,62.0,0.0,42.0,19.2
Jeff Gaffney,1987,1.0,27.0,6.0,3.0,50.0,5.0,4.0,83.4,0.0,12.0,60.0,1.0,10.0,17.7
Jeff Hall,2000,0.0,50.0,5.0,4.0,83.3,9.0,9.0,100.0,0.0,16.0,61.1,0.0,16.0,24.0
Jeff Jaeger,1987,1.0,48.0,22.0,14.0,59.2,33.0,33.0,100.0,0.0,57.0,58.1,5.0,50.0,19.4
Jeff Jaeger,1989,1.0,50.0,34.0,23.0,63.7,34.0,34.0,100.0,0.0,74.0,59.8,14.0,59.0,16.9
Jeff Jaeger,1990,1.0,50.0,23.0,18.0,84.4,44.0,42.0,95.1,2.0,77.0,58.2,15.0,49.0,22.0
Jeff Jaeger,1991,1.0,53.0,36.0,31.0,85.4,30.0,29.0,96.2,1.0,77.0,58.6,16.0,58.0,18.3
Jeff Jaeger,1992,3.0,54.0,26.0,15.0,59.2,28.0,28.0,100.0,0.0,60.0,59.3,20.0,35.0,19.0
Jeff Jaeger,1993,1.0,53.0,46.0,36.0,82.6,38.0,35.0,88.5,2.0,89.0,60.5,32.0,53.0,18.9
Jeff Jaeger,1994,1.0,51.0,28.0,22.0,80.6,31.0,31.0,100.0,0.0,72.0,60.0,4.0,64.0,21.3
Jeff Jaeger,1995,0.0,46.0,18.0,13.0,73.2,22.0,22.0,100.0,0.0,47.0,57.5,4.0,40.0,23.9
Jeff Jaeger,1996,0.0,49.0,23.0,19.0,87.9,23.0,23.0,100.0,0.0,9.0,61.4,2.0,7.0,28.6
Jeff Jaeger,1997,1.0,52.0,26.0,21.0,84.6,20.0,20.0,100.0,0.0,31.0,53.2,0.0,29.0,22.6
Jeff Jaeger,1998,0.0,52.0,26.0,21.0,86.1,28.0,27.0,93.3,0.0,54.0,59.4,1.0,48.0,19.7
Jeff Jaeger,1999,0.0,52.0,8.0,2.0,19.4,7.0,7.0,100.0,0.0,0.0,,0.0,0.0,
Jeff Reed,2002,0.0,50.0,24.0,20.0,77.1,17.0,16.0,95.2,0.0,48.0,58.6,2.0,46.0,20.1
Jeff Reed,2003,0.0,51.0,32.0,23.0,68.9,32.0,31.0,98.6,0.0,70.0,63.0,5.0,64.0,21.4
Jeff Reed,2004,0.0,51.0,37.0,32.0,86.3,45.0,45.0,100.0,0.0,95.0,61.6,7.0,84.0,21.2
Jeff Reed,2005,2.0,47.0,32.0,27.0,84.4,59.0,59.0,100.0,0.0,105.0,60.7,7.0,95.0,21.3
Jeff Reed,2006,2.0,50.0,27.0,20.0,74.4,38.0,38.0,100.0,0.0,76.0,62.1,4.0,70.0,22.9
Jeff Reed,2007,0.0,49.0,26.0,24.0,88.5,46.0,46.0,100.0,0.0,92.0,60.1,10.0,79.0,21.0
Jeff Reed,2008,0.0,53.0,49.0,43.0,85.8,52.0,51.0,98.3,0.0,105.0,63.6,10.0,93.0,19.7
Jeff Reed,2009,0.0,50.0,34.0,29.0,85.4,44.0,44.0,100.0,0.0,86.0,61.3,3.0,79.0,23.4
Jeff Reed,2010,0.0,53.0,82.0,66.0,79.8,80.0,80.0,100.0,0.0,164.0,62.6,14.0,148.0,21.9
Jeff White,1973,1.0,48.0,25.0,14.0,55.2,25.0,21.0,85.6,3.0,50.0,0.0,15.0,0.0,
Jeff Wilkins,1994,0.0,,0.0,0.0,,0.0,0.0,,0.0,24.0,60.8,1.0,23.0,21.2
Jeff Wilkins,1995,0.0,40.0,14.0,13.0,95.8,31.0,29.0,93.8,1.0,53.0,61.9,6.0,44.0,23.4
Jeff Wilkins,1996,0.0,49.0,34.0,30.0,86.1,44.0,44.0,100.0,0.0,91.0,62.1,10.0,79.0,19.6
Jeff Wilkins,1997,1.0,52.0,37.0,25.0,65.1,32.0,32.0,100.0,0.0,73.0,67.2,17.0,54.0,22.9
Jeff Wilkins,1998,0.0,57.0,26.0,20.0,82.7,26.0,25.0,96.2,0.0,67.0,65.8,18.0,45.0,22.0
Jeff Wilkins,1999,0.0,51.0,35.0,24.0,69.6,73.0,73.0,100.0,0.0,118.0,65.4,14.0,101.0,24.2
Jeff Wilkins,2000,0.0,51.0,17.0,17.0,100.0,40.0,40.0,100.0,0.0,71.0,63.0,15.0,53.0,26.0
Jeff Wilkins,2001,0.0,54.0,36.0,28.0,75.5,68.0,68.0,100.0,0.0,117.0,64.7,11.0,104.0,24.5
Jeff Wilkins,2002,0.0,47.0,25.0,19.0,74.3,37.0,37.0,100.0,0.0,71.0,61.5,9.0,57.0,23.6
Jeff Wilkins,2003,0.0,53.0,48.0,44.0,94.4,46.0,46.0,100.0,0.0,103.0,64.6,12.0,88.0,24.4
Jeff Wilkins,2004,0.0,55.0,27.0,22.0,83.3,37.0,37.0,100.0,0.0,80.0,63.3,3.0,76.0,24.6
Jeff Wilkins,2005,0.0,53.0,31.0,27.0,86.7,36.0,36.0,100.0,0.0,80.0,63.7,6.0,70.0,25.4
Jeff Wilkins,2006,0.0,53.0,37.0,32.0,84.5,35.0,35.0,100.0,0.0,83.0,62.7,11.0,68.0,23.2
Jeff Wilkins,2007,0.0,53.0,32.0,24.0,71.7,25.0,25.0,100.0,0.0,66.0,64.2,5.0,58.0,29.8
Jerry Kauric,1990,1.0,47.0,20.0,14.0,69.7,27.0,24.0,93.0,1.0,7.0,36.5,0.0,4.0,15.3
Jess Atkinson,1985,0.0,49.0,36.0,20.0,50.0,36.0,34.0,95.2,0.0,74.0,59.1,4.0,70.0,20.7
Jess Atkinson,1986,0.0,38.0,6.0,6.0,100.0,7.0,7.0,100.0,0.0,4.0,43.4,0.0,0.0,
Jess Atkinson,1987,0.0,27.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,
Jess Atkinson,1988,0.0,,0.0,0.0,,0.0,0.0,,0.0,4.0,55.2,0.0,4.0,16.8
Jim Bakken,1962,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
Jim Bakken,1963,2.0,45.0,21.0,11.0,56.2,44.0,44.0,100.0,0.0,6.0,0.0,2.0,0.0,
Jim Bakken,1964,3.0,51.0,38.0,25.0,61.9,40.0,40.0,100.0,0.0,0.0,,0.0,0.0,
Jim Bakken,1965,1.0,45.0,31.0,21.0,75.0,33.0,33.0,100.0,0.0,0.0,,0.0,0.0,
Jim Bakken,1966,0.0,47.0,40.0,23.0,73.0,28.0,27.0,98.3,0.0,64.0,0.0,14.0,0.0,
Jim Bakken,1967,0.0,47.0,39.0,27.0,66.9,36.0,36.0,100.0,0.0,77.0,0.0,11.0,0.0,
Jim Bakken,1968,2.0,47.0,24.0,15.0,63.9,40.0,40.0,100.0,0.0,69.0,0.0,13.0,0.0,
Jim Bakken,1969,0.0,46.0,24.0,12.0,50.8,40.0,38.0,95.5,2.0,36.0,0.0,7.0,0.0,
Jim Bakken,1970,1.0,49.0,32.0,20.0,65.4,38.0,37.0,97.9,1.0,65.0,0.0,15.0,0.0,
Jim Bakken,1971,2.0,45.0,32.0,21.0,60.8,24.0,24.0,100.0,0.0,58.0,0.0,4.0,0.0,
Jim Bakken,1972,1.0,49.0,22.0,14.0,66.7,21.0,19.0,87.5,2.0,49.0,0.0,9.0,0.0,
Jim Bakken,1973,3.0,46.0,32.0,23.0,70.3,31.0,31.0,100.0,0.0,66.0,0.0,9.0,0.0,
Jim Bakken,1974,2.0,47.0,23.0,13.0,50.6,38.0,32.0,86.9,1.0,8.0,0.0,0.0,0.0,
Jim Bakken,1975,3.0,48.0,25.0,20.0,83.3,44.0,42.0,95.6,1.0,77.0,3.1,1.0,0.0,
Jim Bakken,1976,1.0,43.0,27.0,20.0,71.5,35.0,33.0,95.8,1.0,69.0,0.0,2.0,0.0,
Jim Bakken,1977,3.0,49.0,16.0,7.0,44.4,36.0,35.0,98.1,1.0,57.0,0.0,2.0,0.0,
Jim Bakken,1978,1.0,45.0,22.0,11.0,58.3,30.0,27.0,87.8,1.0,0.0,,0.0,0.0,
Jim Breech,1978,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
Jim Breech,1979,1.0,47.0,27.0,18.0,61.7,45.0,41.0,90.6,1.0,29.0,0.0,3.0,0.0,
Jim Breech,1980,0.0,42.0,7.0,4.0,50.0,12.0,11.0,91.7,0.0,19.0,0.0,0.0,0.0,
Jim Breech,1981,2.0,51.0,35.0,24.0,71.4,61.0,59.0,98.0,1.0,102.0,55.1,7.0,81.0,20.8
Jim Breech,1982,1.0,50.0,20.0,15.0,74.1,28.0,27.0,96.7,1.0,49.0,57.5,5.0,40.0,19.2
Jim Breech,1983,1.0,47.0,23.0,16.0,72.2,41.0,39.0,92.0,2.0,74.0,59.1,5.0,68.0,19.6
Jim Breech,1984,0.0,48.0,31.0,22.0,72.2,37.0,37.0,100.0,0.0,75.0,57.2,6.0,68.0,21.2
Jim Breech,1985,0.0,53.0,33.0,24.0,72.6,50.0,48.0,96.4,1.0,91.0,55.6,6.0,80.0,21.0
Jim Breech,1986,1.0,51.0,32.0,17.0,51.9,51.0,50.0,98.6,1.0,81.0,57.3,4.0,76.0,19.6
Jim Breech,1988,1.0,45.0,19.0,14.0,66.7,66.0,63.0,96.4,2.0,19.0,54.2,4.0,13.0,17.9
Jim Breech,1989,0.0,38.0,14.0,12.0,75.0,38.0,37.0,97.0,0.0,6.0,59.0,2.0,4.0,22.2
Jim Breech,1990,0.0,46.0,24.0,20.0,82.7,50.0,47.0,96.3,3.0,2.0,55.0,0.0,2.0,23.0
Jim Breech,1991,1.0,50.0,29.0,23.0,80.1,27.0,27.0,100.0,0.0,1.0,9.0,0.0,0.0,
Jim Breech,1992,0.0,48.0,27.0,19.0,69.0,31.0,31.0,100.0,0.0,4.0,45.8,0.0,4.0,21.5
Jim Gallery,1987,2.0,48.0,19.0,9.0,57.4,31.0,30.0,96.7,1.0,67.0,58.9,16.0,50.0,18.3
Jim Gallery,1989,1.0,47.0,6.0,2.0,25.0,13.0,13.0,100.0,0.0,2.0,64.0,0.0,2.0,25.0
Jim Gallery,1990,0.0,,0.0,0.0,,0.0,0.0,,0.0,7.0,55.1,1.0,5.0,20.1
Jim Kekeris,1947,0.0,0.0,1.0,0.0,0.0,3.0,2.0,50.0,0.0,0.0,,0.0,0.0,
Jim Tarle,2000,0.0,,0.0,0.0,,0.0,0.0,,0.0,35.0,56.8,0.0,33.0,17.4
Jim Tarle,2001,0.0,,0.0,0.0,,0.0,0.0,,0.0,34.0,63.4,1.0,33.0,20.4
Jimmy Keyes,1968,4.0,31.0,16.0,7.0,47.5,30.0,30.0,100.0,0.0,39.0,0.0,4.0,0.0,
Joaquin Zendejas,1983,0.0,0.0,1.0,0.0,0.0,4.0,3.0,50.0,0.0,6.0,59.6,0.0,6.0,26.4
Joe Cooper,1984,0.0,44.0,13.0,11.0,81.0,13.0,13.0,100.0,0.0,29.0,61.7,3.0,26.0,22.2
Joe Cooper,1986,0.0,21.0,4.0,2.0,33.4,4.0,4.0,100.0,0.0,8.0,59.5,1.0,7.0,19.6
Joe Danelo,1975,0.0,48.0,16.0,11.0,69.4,23.0,20.0,85.0,2.0,26.0,0.0,1.0,0.0,
Joe Danelo,1976,3.0,50.0,21.0,8.0,32.3,21.0,20.0,95.0,1.0,36.0,0.0,2.0,0.0,
Joe Danelo,1977,1.0,51.0,23.0,14.0,54.9,20.0,19.0,95.5,1.0,48.0,0.0,12.0,0.0,
Joe Danelo,1978,0.0,52.0,29.0,21.0,82.3,29.0,27.0,94.0,2.0,67.0,0.0,10.0,0.0,
Joe Danelo,1979,0.0,49.0,20.0,9.0,41.0,29.0,28.0,97.6,0.0,55.0,0.0,9.0,0.0,
Joe Danelo,1980,0.0,51.0,24.0,16.0,68.8,28.0,27.0,95.8,0.0,60.0,0.0,9.0,0.0,
Joe Danelo,1981,0.0,55.0,41.0,25.0,64.2,37.0,37.0,100.0,0.0,81.0,58.6,21.0,48.0,19.3
Joe Danelo,1982,0.0,45.0,21.0,12.0,51.7,18.0,18.0,100.0,0.0,39.0,59.8,5.0,34.0,17.7
Joe Danelo,1983,1.0,48.0,20.0,10.0,50.7,35.0,33.0,96.2,0.0,59.0,57.1,9.0,49.0,17.0
Joe Danelo,1984,2.0,52.0,16.0,8.0,39.2,17.0,17.0,100.0,0.0,34.0,56.3,11.0,22.0,15.5
Joe Nedney,1996,0.0,44.0,29.0,18.0,60.6,36.0,35.0,98.2,0.0,73.0,65.7,20.0,48.0,21.7
Joe Nedney,1997,0.0,45.0,34.0,22.0,71.4,38.0,38.0,100.0,0.0,80.0,67.6,34.0,44.0,24.6
Joe Nedney,1998,2.0,53.0,19.0,13.0,68.3,30.0,30.0,100.0,0.0,52.0,66.6,12.0,37.0,23.5
Joe Nedney,1999,0.0,52.0,21.0,15.0,83.3,39.0,39.0,100.0,0.0,69.0,65.2,9.0,60.0,19.1
Joe Nedney,2000,0.0,52.0,76.0,68.0,87.0,48.0,48.0,100.0,0.0,150.0,61.6,20.0,120.0,19.4
Joe Nedney,2001,0.0,51.0,28.0,20.0,69.4,35.0,34.0,97.8,0.0,72.0,62.1,12.0,57.0,24.5
Joe Nedney,2002,0.0,53.0,35.0,28.0,76.1,42.0,42.0,100.0,0.0,94.0,64.0,9.0,84.0,20.6
Joe Nedney,2003,0.0,50.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,3.0,68.0,1.0,2.0,31.0
Joe Nedney,2005,0.0,56.0,28.0,26.0,96.8,19.0,19.0,100.0,0.0,58.0,59.0,6.0,47.0,19.9
Joe Nedney,2006,1.0,51.0,35.0,29.0,84.4,29.0,29.0,100.0,0.0,74.0,60.4,5.0,65.0,21.6
Joe Nedney,2007,0.0,50.0,19.0,17.0,85.0,22.0,22.0,100.0,0.0,57.0,58.0,4.0,45.0,20.9
Joe Nedney,2008,0.0,53.0,38.0,34.0,92.9,39.0,39.0,100.0,0.0,90.0,64.5,9.0,75.0,24.8
Joe Nedney,2009,0.0,51.0,25.0,19.0,73.3,35.0,35.0,100.0,0.0,70.0,64.7,5.0,62.0,22.4
Joe Nedney,2010,0.0,51.0,18.0,15.0,85.0,22.0,22.0,100.0,0.0,45.0,65.9,5.0,40.0,21.0
Joe Pasqua,1942,0.0,0.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,
Joe Pasqua,1943,0.0,0.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,
Joe Stydahar,1939,0.0,0.0,0.0,0.0,,6.0,4.0,62.5,0.0,0.0,,0.0,0.0,
Joe Stydahar,1941,0.0,0.0,0.0,0.0,,7.0,7.0,100.0,0.0,0.0,,0.0,0.0,
Joe Stydahar,1942,0.0,0.0,0.0,0.0,,8.0,5.0,56.2,2.0,0.0,,0.0,0.0,
Joe Stydahar,1946,0.0,0.0,2.0,0.0,0.0,13.0,12.0,87.5,0.0,0.0,,0.0,0.0,
Joey Slye,2019,2.0,59.0,40.0,32.0,83.9,39.0,35.0,92.0,1.0,86.0,64.6,80.0,5.0,23.0
Joey Slye,2020,1.0,56.0,36.0,29.0,82.7,36.0,33.0,88.5,1.0,81.0,62.9,71.0,7.0,19.4
Joey Slye,2021,1.0,56.0,33.0,28.0,79.3,24.0,19.0,67.9,1.0,68.0,63.9,46.0,22.0,20.3
Joey Slye,2022,0.0,58.0,34.0,28.0,88.1,32.0,27.0,83.3,0.0,89.0,62.2,68.0,18.0,23.4
Joey Slye,2023,1.0,61.0,28.0,23.0,83.3,41.0,38.0,93.5,1.0,86.0,63.4,75.0,8.0,28.4
John Aveni,1959,0.0,46.0,19.0,10.0,50.8,32.0,28.0,90.2,2.0,0.0,,0.0,0.0,
John Aveni,1960,0.0,46.0,16.0,7.0,33.3,25.0,23.0,92.5,1.0,0.0,,0.0,0.0,
John Aveni,1961,6.0,52.0,28.0,5.0,13.5,23.0,21.0,86.7,0.0,0.0,,0.0,0.0,
John Carney,1988,2.0,29.0,5.0,2.0,33.3,6.0,6.0,100.0,0.0,13.0,49.7,0.0,12.0,17.1
John Carney,1989,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,69.0,0.0,1.0,37.0
John Carney,1990,0.0,43.0,42.0,38.0,91.7,56.0,54.0,90.9,2.0,124.0,59.7,20.0,104.0,17.9
John Carney,1991,1.0,54.0,29.0,19.0,68.0,31.0,31.0,100.0,0.0,66.0,59.4,12.0,52.0,20.1
John Carney,1992,2.0,50.0,34.0,27.0,77.8,37.0,37.0,100.0,0.0,83.0,62.6,25.0,56.0,17.3
John Carney,1993,3.0,51.0,40.0,31.0,73.3,33.0,31.0,95.5,0.0,79.0,58.0,12.0,64.0,14.9
John Carney,1994,0.0,50.0,42.0,38.0,89.7,38.0,38.0,100.0,0.0,101.0,59.8,6.0,92.0,20.9
John Carney,1995,0.0,54.0,28.0,23.0,80.7,35.0,34.0,97.8,1.0,79.0,65.3,9.0,68.0,23.4
John Carney,1996,1.0,53.0,36.0,29.0,72.2,31.0,31.0,100.0,0.0,75.0,67.7,15.0,59.0,26.3
John Carney,1997,0.0,41.0,7.0,7.0,100.0,5.0,5.0,100.0,0.0,16.0,68.1,2.0,14.0,28.2
John Carney,1998,0.0,54.0,30.0,26.0,89.5,19.0,19.0,100.0,0.0,64.0,65.2,10.0,54.0,26.5
John Carney,1999,1.0,50.0,36.0,31.0,88.7,23.0,22.0,91.7,1.0,70.0,62.8,2.0,67.0,23.7
