PLAYER,SEASON,PUNTS,YDS,NETYDS,LNG,AVG,NETAVG,BLK,OOB,DN,IN20,TB,FC,RET,RETY,TD
Matt Bosher,2015,81.0,3819.0,3269.0,69.0,46.9,40.6,2.0,3.0,5.0,29.0,6.0,20.0,45.0,430.0,0.0
Matt Bosher,2016,67.0,3139.0,2744.0,68.0,46.8,41.0,0.0,1.0,6.0,33.0,4.0,23.0,33.0,315.0,0.0
Matt Bosher,2017,90.0,3990.0,3637.0,62.0,44.8,40.7,1.0,5.0,7.0,31.0,3.0,32.0,42.0,293.0,1.0
Matt Bosher,2018,76.0,3360.0,3059.0,57.0,44.9,40.6,2.0,3.0,7.0,31.0,3.0,26.0,35.0,241.0,0.0
Matt Bosher,2019,36.0,1489.0,1411.0,60.0,43.3,41.2,1.0,0.0,5.0,10.0,0.0,19.0,11.0,78.0,0.0
Matt Darr,2015,104.0,4953.0,4159.0,70.0,48.1,40.4,0.0,11.0,11.0,34.0,11.0,15.0,56.0,574.0,0.0
Matt Darr,2016,116.0,5112.0,4535.0,66.0,43.9,38.7,0.0,10.0,16.0,40.0,7.0,30.0,53.0,437.0,0.0
Matt Darr,2018,20.0,809.0,725.0,55.0,40.4,37.2,0.0,1.0,5.0,5.0,1.0,5.0,8.0,64.0,0.0
Matt Dodge,2010,98.0,4346.0,3438.0,74.0,45.9,36.3,2.0,13.0,11.0,23.0,11.0,8.0,53.0,688.0,2.0
Matt Haack,2017,96.0,4305.0,3951.0,64.0,44.4,40.4,0.0,6.0,20.0,32.0,5.0,21.0,44.0,254.0,0.0
Matt Haack,2018,106.0,4753.0,4137.0,65.0,45.0,38.5,1.0,9.0,13.0,39.0,8.0,30.0,45.0,456.0,0.0
Matt Haack,2019,87.0,3948.0,3605.0,62.0,45.3,41.3,0.0,9.0,15.0,28.0,3.0,24.0,36.0,283.0,0.0
Matt Haack,2020,68.0,3040.0,2703.0,63.0,45.3,40.5,0.0,5.0,15.0,26.0,2.0,22.0,24.0,297.0,2.0
Matt Haack,2021,68.0,2872.0,2551.0,63.0,43.8,39.0,1.0,9.0,10.0,25.0,7.0,15.0,26.0,181.0,0.0
Matt Haack,2022,78.0,3462.0,3197.0,70.0,44.8,41.4,1.0,9.0,10.0,34.0,3.0,26.0,29.0,205.0,0.0
Matt Haack,2023,8.0,370.0,291.0,56.0,46.6,39.2,0.0,2.0,0.0,0.0,1.0,0.0,5.0,59.0,0.0
Matt Kinzer,1987,7.0,238.0,203.0,42.0,34.0,29.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,35.0,0.0
Matt Turk,1995,74.0,3140.0,2787.0,60.0,42.9,38.3,0.0,15.0,11.0,29.0,9.0,13.0,26.0,173.0,0.0
Matt Turk,1996,75.0,3386.0,2942.0,63.0,44.6,38.4,0.0,15.0,10.0,24.0,11.0,5.0,34.0,224.0,0.0
Matt Turk,1997,85.0,3788.0,3331.0,62.0,45.0,38.7,1.0,12.0,10.0,32.0,11.0,18.0,33.0,237.0,0.0
Matt Turk,1998,94.0,4103.0,3663.0,69.0,44.3,39.2,1.0,19.0,18.0,33.0,9.0,16.0,31.0,260.0,0.0
Matt Turk,1999,74.0,3063.0,2684.0,57.0,41.1,36.4,0.0,12.0,14.0,20.0,10.0,13.0,25.0,179.0,1.0
Matt Turk,2000,101.0,4213.0,3649.0,70.0,42.4,36.7,0.0,13.0,13.0,27.0,14.0,22.0,39.0,284.0,0.0
Matt Turk,2001,86.0,3558.0,3259.0,77.0,41.0,37.5,0.0,7.0,24.0,30.0,8.0,15.0,32.0,139.0,0.0
Matt Turk,2002,67.0,2721.0,2338.0,65.0,39.9,34.5,0.0,7.0,12.0,14.0,9.0,6.0,33.0,203.0,0.0
Matt Turk,2003,68.0,2631.0,2348.0,57.0,38.6,34.6,0.0,5.0,11.0,23.0,7.0,25.0,20.0,143.0,0.0
Matt Turk,2004,98.0,4088.0,3647.0,67.0,41.8,36.9,0.0,9.0,16.0,29.0,10.0,19.0,44.0,241.0,0.0
Matt Turk,2006,73.0,3132.0,2793.0,74.0,43.3,37.7,1.0,6.0,13.0,26.0,5.0,22.0,26.0,239.0,1.0
Matt Turk,2007,55.0,2296.0,2085.0,59.0,42.2,38.6,0.0,5.0,11.0,24.0,3.0,17.0,19.0,151.0,0.0
Matt Turk,2008,68.0,2899.0,2338.0,59.0,42.1,34.5,0.0,1.0,10.0,19.0,10.0,17.0,30.0,361.0,2.0
Matt Turk,2009,80.0,3447.0,3060.0,62.0,43.2,38.8,0.0,3.0,12.0,26.0,8.0,25.0,32.0,227.0,1.0
Matt Turk,2010,76.0,3202.0,2773.0,60.0,41.7,36.0,0.0,4.0,11.0,24.0,9.0,20.0,32.0,249.0,0.0
Matt Turk,2011,142.0,5844.0,5134.0,65.0,40.9,36.6,0.0,12.0,36.0,38.0,18.0,32.0,44.0,350.0,0.0
Matt Wile,2016,26.0,1133.0,1036.0,65.0,45.4,41.4,1.0,2.0,2.0,5.0,1.0,7.0,13.0,77.0,0.0
Matt Wile,2018,81.0,3647.0,3417.0,70.0,45.3,42.5,1.0,10.0,11.0,31.0,2.0,21.0,36.0,190.0,0.0
Matt Wile,2019,16.0,727.0,665.0,60.0,41.2,39.1,0.0,3.0,1.0,9.0,0.0,2.0,10.0,62.0,0.0
Maury Buford,1982,28.0,1081.0,899.0,71.0,42.7,36.2,2.0,6.0,3.0,7.0,4.0,3.0,10.0,102.0,0.0
Maury Buford,1983,63.0,2763.0,2304.0,60.0,43.8,36.1,0.0,9.0,6.0,13.0,8.0,5.0,35.0,299.0,0.0
Maury Buford,1984,66.0,2773.0,2314.0,60.0,43.5,36.3,0.0,11.0,4.0,11.0,3.0,5.0,43.0,399.0,0.0
Maury Buford,1985,89.0,3630.0,3060.0,69.0,42.0,34.7,1.0,11.0,20.0,22.0,16.0,10.0,31.0,250.0,0.0
Maury Buford,1986,75.0,3053.0,2761.0,59.0,41.2,37.4,1.0,17.0,8.0,20.0,8.0,15.0,26.0,132.0,0.0
Maury Buford,1988,75.0,3012.0,2516.0,66.0,40.3,33.4,2.0,8.0,8.0,13.0,10.0,11.0,36.0,296.0,0.0
Maury Buford,1989,72.0,2844.0,2402.0,60.0,39.5,34.0,0.0,17.0,11.0,21.0,9.0,5.0,30.0,262.0,0.0
Maury Buford,1990,82.0,3212.0,2735.0,59.0,40.5,34.8,2.0,10.0,16.0,23.0,7.0,6.0,41.0,337.0,0.0
Maury Buford,1991,71.0,2814.0,2449.0,64.0,41.3,36.0,2.0,8.0,13.0,13.0,8.0,12.0,28.0,205.0,0.0
Max Runager,1979,84.0,3310.0,2937.0,57.0,39.4,34.7,1.0,13.0,8.0,15.0,7.0,18.0,37.0,233.0,0.0
Max Runager,1980,87.0,3329.0,2902.0,58.0,38.7,33.9,1.0,12.0,13.0,18.0,9.0,10.0,42.0,247.0,0.0
Max Runager,1981,70.0,2864.0,2457.0,64.0,40.9,35.4,0.0,17.0,7.0,18.0,6.0,1.0,39.0,287.0,0.0
Max Runager,1982,44.0,1784.0,1448.0,53.0,40.5,34.1,0.0,8.0,4.0,8.0,1.0,0.0,31.0,316.0,0.0
Max Runager,1983,59.0,2459.0,2020.0,55.0,41.3,34.5,0.0,10.0,3.0,12.0,5.0,4.0,37.0,339.0,0.0
Max Runager,1984,68.0,2766.0,2301.0,59.0,41.5,33.8,1.0,10.0,8.0,21.0,12.0,4.0,33.0,225.0,0.0
Max Runager,1985,93.0,3650.0,3127.0,57.0,39.8,34.2,1.0,25.0,14.0,31.0,10.0,6.0,37.0,323.0,1.0
Max Runager,1986,95.0,3850.0,3260.0,62.0,41.0,34.9,2.0,6.0,10.0,26.0,8.0,13.0,56.0,430.0,0.0
Max Runager,1987,62.0,2402.0,2066.0,56.0,39.0,33.8,1.0,6.0,11.0,14.0,7.0,11.0,26.0,196.0,0.0
Max Runager,1988,108.0,4130.0,3648.0,52.0,38.4,34.4,4.0,10.0,16.0,32.0,4.0,24.0,50.0,402.0,0.0
Max Runager,1989,17.0,568.0,518.0,52.0,33.0,29.7,0.0,2.0,4.0,5.0,1.0,4.0,6.0,30.0,0.0
Merritt Kersey,1974,84.0,2959.0,2679.0,59.0,35.6,31.9,2.0,9.0,19.0,0.0,2.0,14.0,36.0,240.0,0.0
Merritt Kersey,1975,15.0,489.0,422.0,50.0,32.9,28.0,0.0,0.0,3.0,0.0,1.0,3.0,8.0,47.0,0.0
Micah Knorr,2000,58.0,2485.0,2077.0,60.0,43.7,36.2,0.0,4.0,9.0,12.0,8.0,12.0,25.0,248.0,0.0
Micah Knorr,2001,81.0,3135.0,2522.0,57.0,40.0,31.8,3.0,4.0,12.0,25.0,6.0,18.0,38.0,493.0,0.0
Micah Knorr,2002,142.0,5668.0,4936.0,59.0,40.3,35.7,0.0,6.0,24.0,38.0,12.0,36.0,64.0,492.0,0.0
Micah Knorr,2003,72.0,3021.0,2321.0,62.0,42.5,33.0,2.0,4.0,8.0,15.0,7.0,5.0,46.0,560.0,1.0
Micah Knorr,2004,55.0,2243.0,1883.0,66.0,42.4,35.6,1.0,4.0,10.0,12.0,6.0,8.0,26.0,240.0,0.0
Michael Dickson,2018,103.0,4945.0,4376.0,69.0,48.3,43.3,1.0,18.0,14.0,35.0,6.0,14.0,50.0,449.0,0.0
Michael Dickson,2019,101.0,4575.0,4168.0,64.0,45.8,41.5,0.0,11.0,13.0,43.0,8.0,24.0,45.0,247.0,1.0
Michael Dickson,2020,69.0,3474.0,3106.0,71.0,49.7,44.2,0.0,7.0,11.0,35.0,8.0,14.0,29.0,208.0,0.0
Michael Dickson,2021,94.0,4415.0,3952.0,68.0,46.3,42.2,0.0,7.0,14.0,48.0,10.0,26.0,37.0,263.0,0.0
Michael Dickson,2022,88.0,4265.0,3793.0,68.0,48.9,44.3,0.0,9.0,10.0,27.0,7.0,18.0,44.0,332.0,0.0
Michael Dickson,2023,81.0,3982.0,3513.0,73.0,49.1,43.5,0.0,6.0,9.0,28.0,11.0,15.0,40.0,249.0,0.0
Michael Koenen,2005,78.0,3300.0,2882.0,67.0,41.8,36.9,0.0,12.0,8.0,23.0,9.0,14.0,35.0,238.0,0.0
Michael Koenen,2006,78.0,3199.0,2800.0,65.0,42.8,37.3,2.0,18.0,6.0,25.0,6.0,21.0,25.0,279.0,0.0
Michael Koenen,2007,88.0,3824.0,3417.0,63.0,43.6,39.2,0.0,5.0,6.0,30.0,5.0,31.0,41.0,307.0,0.0
Michael Koenen,2008,94.0,3793.0,3568.0,60.0,41.1,38.6,2.0,6.0,12.0,30.0,4.0,37.0,33.0,145.0,0.0
Michael Koenen,2009,71.0,2918.0,2558.0,70.0,42.4,36.7,1.0,4.0,11.0,20.0,3.0,21.0,31.0,300.0,1.0
Michael Koenen,2010,96.0,3893.0,3436.0,61.0,40.6,35.9,1.0,7.0,12.0,36.0,7.0,34.0,35.0,317.0,0.0
Michael Koenen,2011,76.0,3431.0,3058.0,65.0,45.4,40.4,0.0,5.0,10.0,26.0,3.0,16.0,42.0,313.0,0.0
Michael Koenen,2012,83.0,3741.0,3137.0,64.0,45.8,39.2,1.0,8.0,6.0,26.0,6.0,16.0,46.0,484.0,0.0
Michael Koenen,2013,96.0,4279.0,3713.0,62.0,45.0,39.0,0.0,14.0,12.0,21.0,6.0,22.0,42.0,446.0,0.0
Michael Koenen,2014,104.0,4299.0,4024.0,63.0,41.5,39.2,1.0,6.0,18.0,26.0,3.0,34.0,42.0,215.0,1.0
Michael Palardy,2016,44.0,1911.0,1697.0,75.0,43.6,38.7,0.0,1.0,9.0,15.0,4.0,8.0,22.0,134.0,0.0
Michael Palardy,2017,84.0,3889.0,3551.0,63.0,45.8,41.7,0.0,6.0,10.0,31.0,7.0,25.0,36.0,198.0,0.0
Michael Palardy,2018,77.0,3462.0,3152.0,59.0,45.9,41.7,0.0,5.0,8.0,30.0,5.0,30.0,29.0,210.0,0.0
Michael Palardy,2019,98.0,4576.0,3846.0,73.0,46.2,37.8,0.0,10.0,11.0,31.0,5.0,19.0,53.0,630.0,3.0
Michael Palardy,2021,87.0,3936.0,3518.0,68.0,45.5,40.6,0.0,4.0,12.0,34.0,6.0,29.0,36.0,298.0,0.0
Michael Palardy,2022,43.0,1781.0,1566.0,58.0,42.2,37.2,1.0,5.0,3.0,10.0,5.0,11.0,18.0,115.0,0.0
Mike Barr,2007,60.0,2385.0,1901.0,61.0,40.5,31.7,1.0,6.0,8.0,15.0,5.0,12.0,28.0,384.0,1.0
Mike Bragg,1968,78.0,3288.0,2643.0,64.0,43.7,35.7,2.0,2.0,6.0,0.0,8.0,13.0,45.0,485.0,2.0
Mike Bragg,1969,72.0,2957.0,2493.0,63.0,42.0,35.5,2.0,4.0,9.0,0.0,7.0,12.0,36.0,324.0,0.0
Mike Bragg,1970,62.0,2493.0,2134.0,66.0,39.9,34.0,1.0,1.0,6.0,0.0,5.0,13.0,35.0,259.0,0.0
Mike Bragg,1971,64.0,2579.0,2439.0,66.0,41.4,39.2,1.0,4.0,10.0,1.0,2.0,26.0,20.0,100.0,0.0
Mike Bragg,1972,74.0,2852.0,2761.0,62.0,38.5,37.3,0.0,2.0,8.0,2.0,1.0,35.0,28.0,71.0,0.0
Mike Bragg,1973,68.0,2730.0,2583.0,61.0,39.7,37.6,0.0,6.0,13.0,1.0,2.0,31.0,16.0,107.0,0.0
Mike Bragg,1974,80.0,3049.0,2375.0,58.0,38.7,30.1,1.0,9.0,3.0,0.0,10.0,4.0,52.0,474.0,1.0
Mike Bragg,1975,72.0,2924.0,2564.0,63.0,40.7,35.8,0.0,8.0,6.0,0.0,6.0,13.0,39.0,240.0,0.0
Mike Bragg,1976,96.0,3700.0,3145.0,56.0,38.6,33.0,0.0,14.0,9.0,15.0,11.0,16.0,46.0,335.0,0.0
Mike Bragg,1977,91.0,3502.0,3194.0,56.0,38.6,35.0,0.0,13.0,17.0,29.0,4.0,7.0,50.0,228.0,0.0
Mike Bragg,1978,104.0,4056.0,3528.0,56.0,39.7,35.0,1.0,7.0,13.0,23.0,10.0,25.0,48.0,328.0,2.0
Mike Bragg,1979,78.0,2998.0,2663.0,74.0,38.8,34.1,0.0,7.0,12.0,12.0,10.0,20.0,29.0,135.0,0.0
Mike Bragg,1980,84.0,3203.0,2726.0,59.0,39.7,33.2,2.0,6.0,8.0,22.0,6.0,13.0,49.0,357.0,1.0
Mike Burke,1974,56.0,2135.0,1739.0,51.0,38.7,31.1,0.0,12.0,2.0,2.0,5.0,2.0,35.0,296.0,0.0
Mike Connell,1978,97.0,3583.0,3067.0,59.0,36.6,31.4,1.0,14.0,12.0,15.0,8.0,16.0,46.0,356.0,0.0
Mike Connell,1980,85.0,3331.0,2840.0,57.0,39.0,33.4,0.0,4.0,8.0,11.0,7.0,14.0,52.0,351.0,0.0
Mike Connell,1981,73.0,2923.0,2435.0,57.0,40.1,33.3,0.0,0.0,6.0,13.0,5.0,12.0,50.0,388.0,1.0
Mike Eischeid,1967,87.0,3805.0,3320.0,62.0,44.4,39.0,1.0,12.0,11.0,4.0,10.0,10.0,42.0,285.0,0.0
Mike Eischeid,1968,76.0,3314.0,3024.0,72.0,43.8,40.1,0.0,13.0,8.0,3.0,4.0,6.0,45.0,210.0,0.0
Mike Eischeid,1969,80.0,3445.0,3221.0,58.0,43.1,40.7,0.0,7.0,12.0,4.0,3.0,15.0,43.0,164.0,0.0
Mike Eischeid,1970,89.0,3450.0,3071.0,57.0,38.8,35.2,1.0,3.0,9.0,2.0,4.0,27.0,44.0,299.0,0.0
Mike Eischeid,1971,11.0,461.0,423.0,57.0,42.0,38.3,0.0,0.0,1.0,0.0,1.0,5.0,4.0,18.0,0.0
Mike Eischeid,1972,63.0,2651.0,2134.0,61.0,42.8,34.7,1.0,5.0,7.0,0.0,10.0,4.0,35.0,317.0,0.0
Mike Eischeid,1973,80.0,3160.0,2708.0,58.0,39.9,33.9,1.0,7.0,8.0,3.0,4.0,10.0,50.0,372.0,2.0
Mike Eischeid,1974,91.0,3285.0,2787.0,55.0,36.6,31.1,1.0,14.0,8.0,4.0,4.0,5.0,58.0,418.0,0.0
Mike Garrett,1981,78.0,3071.0,2629.0,57.0,39.3,33.7,0.0,8.0,14.0,11.0,2.0,10.0,44.0,402.0,0.0
Mike Horan,1984,92.0,3880.0,3274.0,69.0,42.6,36.1,0.0,18.0,2.0,21.0,6.0,8.0,58.0,486.0,0.0
Mike Horan,1985,91.0,3777.0,3115.0,75.0,41.8,34.2,0.0,18.0,6.0,20.0,10.0,16.0,41.0,462.0,1.0
Mike Horan,1986,68.0,2870.0,2402.0,54.0,42.0,34.5,0.0,14.0,0.0,24.0,6.0,14.0,34.0,348.0,0.0
Mike Horan,1987,57.0,2235.0,1885.0,61.0,41.6,34.7,2.0,12.0,5.0,13.0,7.0,6.0,25.0,210.0,0.0
Mike Horan,1988,65.0,2861.0,2457.0,70.0,42.5,36.5,0.0,16.0,10.0,19.0,2.0,4.0,33.0,364.0,1.0
Mike Horan,1989,91.0,3707.0,3132.0,63.0,41.0,34.3,0.0,19.0,10.0,27.0,8.0,22.0,32.0,415.0,0.0
Mike Horan,1990,59.0,2575.0,2296.0,67.0,44.3,39.4,1.0,13.0,8.0,14.0,6.0,9.0,22.0,159.0,0.0
Mike Horan,1991,81.0,3355.0,3005.0,76.0,42.6,38.2,1.0,16.0,11.0,28.0,9.0,16.0,28.0,170.0,0.0
Mike Horan,1992,38.0,1681.0,1529.0,62.0,45.9,41.4,1.0,10.0,4.0,7.0,1.0,8.0,14.0,132.0,0.0
Mike Horan,1993,56.0,2305.0,2117.0,60.0,41.3,38.0,0.0,7.0,11.0,14.0,1.0,8.0,29.0,168.0,0.0
Mike Horan,1994,87.0,3521.0,3074.0,63.0,41.5,36.2,2.0,18.0,7.0,25.0,7.0,14.0,39.0,307.0,0.0
Mike Horan,1995,72.0,3063.0,2606.0,60.0,41.9,36.2,0.0,10.0,9.0,15.0,8.0,11.0,34.0,297.0,1.0
Mike Horan,1996,102.0,4289.0,3657.0,63.0,42.3,35.6,0.0,15.0,10.0,32.0,10.0,22.0,45.0,432.0,2.0
Mike Horan,1997,53.0,2272.0,1926.0,60.0,42.6,35.8,0.0,5.0,4.0,10.0,4.0,7.0,33.0,266.0,0.0
Mike Horan,1998,64.0,2643.0,2264.0,57.0,41.6,35.8,0.0,10.0,0.0,12.0,4.0,17.0,33.0,299.0,1.0
Mike Horan,1999,35.0,1416.0,1216.0,57.0,38.2,33.3,0.0,3.0,4.0,8.0,4.0,6.0,18.0,120.0,0.0
Mike Hubach,1980,63.0,2392.0,2115.0,69.0,37.3,33.4,0.0,9.0,11.0,12.0,2.0,13.0,28.0,237.0,0.0
Mike Hubach,1981,19.0,726.0,591.0,56.0,34.6,29.5,0.0,1.0,3.0,2.0,2.0,1.0,12.0,95.0,0.0
Mike Michel,1977,35.0,1338.0,1136.0,61.0,37.8,32.1,0.0,1.0,7.0,9.0,0.0,5.0,22.0,202.0,0.0
Mike Michel,1978,67.0,2381.0,2079.0,54.0,34.4,29.8,0.0,7.0,7.0,13.0,6.0,12.0,35.0,182.0,0.0
Mike Patrick,1975,83.0,3223.0,2470.0,62.0,38.6,30.0,0.0,11.0,5.0,0.0,12.0,13.0,42.0,513.0,1.0
Mike Patrick,1976,70.0,2820.0,2239.0,52.0,39.8,31.6,0.0,7.0,4.0,13.0,12.0,7.0,40.0,341.0,0.0
Mike Patrick,1977,68.0,2354.0,1964.0,64.0,36.2,30.6,3.0,8.0,12.0,14.0,6.0,6.0,33.0,270.0,0.0
Mike Patrick,1978,7.0,216.0,195.0,47.0,30.9,27.9,0.0,3.0,0.0,2.0,0.0,2.0,2.0,21.0,0.0
Mike Saxon,1985,89.0,3724.0,3161.0,57.0,42.2,35.7,1.0,11.0,7.0,22.0,12.0,10.0,48.0,323.0,0.0
Mike Saxon,1986,87.0,3498.0,2997.0,58.0,40.8,34.7,1.0,5.0,15.0,28.0,10.0,15.0,41.0,301.0,0.0
Mike Saxon,1987,68.0,2685.0,2325.0,63.0,39.4,34.2,0.0,4.0,7.0,20.0,5.0,16.0,36.0,260.0,0.0
Mike Saxon,1988,80.0,3271.0,2732.0,55.0,40.9,33.9,0.0,3.0,10.0,24.0,15.0,15.0,37.0,239.0,0.0
Mike Saxon,1989,81.0,3233.0,2779.0,56.0,40.7,34.9,2.0,8.0,11.0,19.0,6.0,17.0,37.0,334.0,1.0
Mike Saxon,1990,79.0,3413.0,2815.0,62.0,43.0,34.5,0.0,9.0,11.0,20.0,8.0,8.0,43.0,438.0,1.0
Mike Saxon,1991,65.0,2784.0,2402.0,64.0,43.0,37.3,0.0,8.0,9.0,18.0,6.0,10.0,32.0,262.0,0.0
Mike Saxon,1992,73.0,3065.0,2414.0,58.0,43.3,34.9,1.0,4.0,8.0,21.0,10.0,8.0,42.0,451.0,0.0
Mike Saxon,1993,76.0,3096.0,2643.0,59.0,41.9,36.0,3.0,15.0,11.0,25.0,7.0,6.0,34.0,313.0,1.0
Mike Saxon,1994,81.0,3432.0,2921.0,67.0,43.7,38.0,0.0,11.0,8.0,31.0,5.0,12.0,45.0,411.0,1.0
Mike Saxon,1995,72.0,2948.0,2382.0,60.0,41.5,33.1,0.0,7.0,8.0,21.0,6.0,10.0,41.0,446.0,1.0
Mike Scifres,2004,74.0,3156.0,2832.0,60.0,42.1,38.4,0.0,4.0,13.0,30.0,8.0,26.0,23.0,164.0,0.0
Mike Scifres,2005,71.0,3104.0,2700.0,71.0,44.3,38.7,0.0,2.0,16.0,25.0,8.0,19.0,26.0,244.0,0.0
Mike Scifres,2006,76.0,3149.0,2893.0,71.0,42.1,39.1,0.0,5.0,19.0,40.0,2.0,22.0,28.0,216.0,0.0
Mike Scifres,2007,94.0,4265.0,3693.0,70.0,46.2,39.6,1.0,10.0,16.0,40.0,10.0,23.0,34.0,372.0,0.0
Mike Scifres,2008,81.0,3760.0,3358.0,75.0,45.9,41.7,0.0,5.0,13.0,33.0,7.0,21.0,35.0,262.0,1.0
Mike Scifres,2009,67.0,3055.0,2675.0,65.0,44.9,39.7,0.0,4.0,10.0,32.0,3.0,19.0,31.0,320.0,1.0
Mike Scifres,2010,72.0,3161.0,2356.0,67.0,46.6,34.1,4.0,7.0,5.0,19.0,11.0,11.0,34.0,585.0,1.0
Mike Scifres,2011,57.0,2662.0,2222.0,71.0,45.3,37.9,0.0,5.0,5.0,24.0,3.0,15.0,29.0,380.0,0.0
Mike Scifres,2012,88.0,4129.0,3591.0,66.0,48.6,42.2,3.0,5.0,15.0,32.0,8.0,15.0,42.0,378.0,0.0
Mike Scifres,2013,79.0,3437.0,3063.0,62.0,43.2,39.0,1.0,7.0,13.0,35.0,4.0,24.0,30.0,294.0,0.0
Mike Scifres,2014,68.0,2994.0,2629.0,72.0,45.2,39.7,1.0,8.0,10.0,25.0,7.0,17.0,25.0,225.0,0.0
Mike Scifres,2015,100.0,4628.0,3794.0,68.0,46.1,37.8,1.0,5.0,10.0,24.0,4.0,18.0,62.0,754.0,1.0
Mike Wood,1978,168.0,6038.0,4880.0,81.0,36.9,29.8,4.0,20.0,16.0,30.0,14.0,14.0,100.0,878.0,0.0
Mitch Berger,1994,25.0,951.0,783.0,57.0,37.6,31.0,0.0,1.0,5.0,8.0,2.0,7.0,10.0,128.0,1.0
Mitch Berger,1995,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitch Berger,1996,92.0,3695.0,2992.0,63.0,41.8,34.5,2.0,7.0,10.0,28.0,6.0,29.0,38.0,583.0,0.0
Mitch Berger,1997,86.0,3573.0,2917.0,65.0,42.4,34.1,0.0,9.0,10.0,26.0,5.0,13.0,49.0,556.0,1.0
Mitch Berger,1998,60.0,2705.0,2209.0,67.0,45.4,36.5,0.0,4.0,8.0,19.0,5.0,13.0,30.0,396.0,1.0
Mitch Berger,1999,71.0,3211.0,2667.0,75.0,45.7,38.1,0.0,3.0,15.0,19.0,11.0,8.0,34.0,324.0,0.0
Mitch Berger,2000,73.0,3208.0,2603.0,60.0,44.2,34.6,0.0,7.0,5.0,18.0,13.0,11.0,37.0,345.0,0.0
Mitch Berger,2001,47.0,2046.0,1544.0,67.0,42.6,33.4,0.0,1.0,5.0,10.0,10.0,6.0,25.0,302.0,0.0
Mitch Berger,2002,72.0,3020.0,2357.0,64.0,41.2,32.4,0.0,5.0,13.0,26.0,10.0,10.0,34.0,463.0,1.0
Mitch Berger,2003,72.0,3144.0,2750.0,59.0,44.4,38.0,1.0,4.0,8.0,28.0,5.0,18.0,36.0,294.0,0.0
Mitch Berger,2004,85.0,3704.0,3314.0,63.0,44.2,40.1,0.0,3.0,10.0,28.0,4.0,25.0,43.0,310.0,1.0
Mitch Berger,2005,71.0,3066.0,2746.0,69.0,42.5,38.3,0.0,1.0,8.0,28.0,3.0,26.0,33.0,260.0,0.0
Mitch Berger,2007,20.0,813.0,661.0,56.0,41.4,34.0,0.0,0.0,5.0,6.0,2.0,3.0,10.0,112.0,0.0
Mitch Berger,2008,86.0,3601.0,3133.0,61.0,42.6,37.3,0.0,4.0,9.0,23.0,6.0,13.0,54.0,348.0,0.0
Mitch Berger,2009,51.0,2142.0,1933.0,65.0,43.6,39.4,0.0,4.0,10.0,13.0,2.0,12.0,23.0,169.0,0.0
Mitch Hoopes,1975,86.0,3291.0,2811.0,55.0,38.9,33.2,2.0,11.0,5.0,5.0,9.0,10.0,48.0,300.0,0.0
Mitch Hoopes,1976,102.0,3698.0,2610.0,57.0,38.2,25.5,4.0,16.0,8.0,16.0,14.0,6.0,54.0,808.0,2.0
Mitch Hoopes,1977,7.0,235.0,137.0,48.0,39.2,22.8,1.0,1.0,0.0,0.0,1.0,0.0,4.0,78.0,1.0
Mitch Wishnowsky,2019,71.0,3237.0,2981.0,65.0,45.5,42.2,0.0,7.0,11.0,32.0,4.0,20.0,29.0,176.0,0.0
Mitch Wishnowsky,2020,67.0,3093.0,2790.0,60.0,46.7,42.1,1.0,4.0,5.0,25.0,6.0,28.0,23.0,183.0,0.0
Mitch Wishnowsky,2021,90.0,4118.0,3667.0,75.0,45.6,40.8,0.0,10.0,12.0,34.0,9.0,26.0,33.0,271.0,0.0
Mitch Wishnowsky,2022,83.0,3688.0,3341.0,74.0,44.0,40.3,0.0,9.0,19.0,44.0,7.0,23.0,25.0,207.0,0.0
Mitch Wishnowsky,2023,75.0,3512.0,3195.0,67.0,47.4,43.1,0.0,6.0,13.0,33.0,2.0,19.0,35.0,277.0,0.0
Neil Clabo,1975,82.0,3274.0,2637.0,62.0,39.7,32.3,2.0,7.0,8.0,2.0,10.0,2.0,51.0,437.0,0.0
Neil Clabo,1976,90.0,3500.0,2846.0,55.0,38.5,31.7,0.0,8.0,10.0,8.0,11.0,4.0,57.0,434.0,0.0
Neil Clabo,1977,99.0,3906.0,3048.0,69.0,39.7,31.3,0.0,17.0,12.0,21.0,13.0,5.0,52.0,598.0,1.0
Nick Gallery,1998,6.0,238.0,200.0,49.0,39.7,33.3,0.0,2.0,1.0,2.0,0.0,0.0,3.0,38.0,0.0
Nick Harris,2001,85.0,3372.0,2878.0,57.0,39.9,34.2,1.0,3.0,11.0,21.0,6.0,17.0,47.0,374.0,0.0
Nick Harris,2002,66.0,2608.0,2074.0,57.0,39.7,31.7,1.0,4.0,12.0,11.0,4.0,8.0,37.0,454.0,1.0
Nick Harris,2003,184.0,7230.0,5914.0,53.0,39.5,32.2,2.0,8.0,12.0,32.0,16.0,20.0,126.0,996.0,2.0
Nick Harris,2004,93.0,3765.0,3184.0,60.0,41.4,35.2,1.0,3.0,12.0,32.0,7.0,24.0,46.0,441.0,0.0
Nick Harris,2005,84.0,3656.0,3096.0,60.0,43.8,36.6,0.0,4.0,11.0,34.0,2.0,17.0,50.0,520.0,2.0
