PLAYER,SEASON,ATT,YDS,AVG,LNG,TD,REC,YDS.1,AVG.1,LNG.1,TD.1,FUM,LOST
Jack McBride,1926,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jack McBride,1927,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jack McBride,1928,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jack McBride,1929,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jack McBride,1930,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jack McBride,1931,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jack McBride,1932,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jack McBride,1933,33.0,87.0,2.4,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jack McBride,1934,6.0,24.0,4.2,6.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jack McKetes,1926,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jack Morlock,1940,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jack Myers,1948,23.0,125.0,5.1,29.0,1.0,7.0,57.0,9.4,31.0,0.0,2.0,0.0
Jack Myers,1949,49.0,183.0,3.1,12.0,1.0,7.0,98.0,13.7,26.0,0.0,1.0,0.0
Jack Myers,1950,29.0,159.0,4.3,42.0,0.0,12.0,204.0,17.6,39.0,0.0,0.0,0.0
Jack Myers,1952,29.0,90.0,3.3,14.0,1.0,4.0,7.0,1.3,5.0,0.0,1.0,0.0
Jack Nason,1923,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jack Perrin,1926,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jack Rizzo,1973,1.0,3.0,3.0,3.0,0.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0
Jack Roberts,1932,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jack Roberts,1933,91.0,261.0,2.9,0.0,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0
Jack Roberts,1934,68.0,166.0,2.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jack Salscheider,1949,26.0,105.0,3.1,43.0,0.0,4.0,9.0,0.2,13.0,0.0,3.0,0.0
Jack Shapiro,1929,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jack Spikes,1960,115.0,457.0,3.8,20.0,5.0,11.0,158.0,16.3,21.0,0.0,2.0,0.0
Jack Spikes,1961,39.0,334.0,7.0,74.0,5.0,8.0,136.0,23.6,46.0,0.0,0.0,0.0
Jack Spikes,1962,68.0,309.0,4.5,33.0,0.0,12.0,156.0,15.1,35.0,1.0,1.0,0.0
Jack Spikes,1963,84.0,257.0,2.3,15.0,2.0,11.0,125.0,13.6,37.0,1.0,5.0,0.0
Jack Spikes,1964,34.0,112.0,3.9,13.0,0.0,5.0,17.0,3.4,12.0,0.0,0.0,0.0
Jack Spikes,1965,47.0,173.0,2.8,20.0,3.0,8.0,57.0,8.0,17.0,0.0,3.0,0.0
Jack Spikes,1966,28.0,119.0,3.9,36.0,3.0,2.0,45.0,22.5,27.0,1.0,1.0,0.0
Jack Spikes,1967,4.0,9.0,1.8,6.0,0.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0
Jack Stackpool,1942,15.0,47.0,3.0,9.0,0.0,2.0,59.0,29.5,39.0,0.0,0.0,0.0
Jack Stanton,1961,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jack Storer,1924,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jack Triggs,1926,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jack Vetter,1942,1.0,4.0,4.0,4.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jack Wender,1977,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jack Wendler,1926,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jack Wilson,1946,19.0,120.0,5.9,35.0,0.0,3.0,30.0,11.2,15.0,1.0,0.0,0.0
Jack Wilson,1947,3.0,3.0,1.0,4.0,0.0,1.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
Jackie Battle,2007,14.0,47.0,3.2,6.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0
Jackie Battle,2008,20.0,89.0,3.9,19.0,0.0,3.0,10.0,3.3,17.0,0.0,0.0,0.0
Jackie Battle,2009,24.0,77.0,2.5,12.0,0.0,7.0,60.0,3.2,25.0,0.0,1.0,1.0
Jackie Battle,2010,55.0,230.0,3.2,50.0,2.0,4.0,26.0,6.5,9.0,0.0,0.0,0.0
Jackie Battle,2011,184.0,716.0,3.8,34.0,2.0,14.0,97.0,6.1,24.0,0.0,2.0,1.0
Jackie Battle,2012,116.0,365.0,4.0,52.0,4.0,15.0,108.0,6.3,18.0,1.0,0.0,0.0
Jackie Battle,2013,74.0,287.0,4.8,37.0,1.0,8.0,77.0,9.4,24.0,0.0,0.0,0.0
Jackie Hunt,1945,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jackie Lowther,1944,9.0,18.0,2.5,11.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jackie Lowther,1945,15.0,54.0,3.2,17.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jacob Hester,2008,63.0,268.0,6.3,28.0,4.0,20.0,121.0,5.8,17.0,1.0,1.0,1.0
Jacob Hester,2009,24.0,92.0,2.9,15.0,0.0,15.0,62.0,4.8,15.0,0.0,1.0,1.0
Jacob Hester,2010,29.0,70.0,2.7,6.0,1.0,23.0,149.0,5.0,21.0,1.0,0.0,0.0
Jacob Hester,2011,32.0,106.0,2.9,16.0,0.0,15.0,61.0,3.8,11.0,1.0,2.0,0.0
Jacob Hester,2012,33.0,107.0,2.7,18.0,3.0,4.0,31.0,7.8,12.0,0.0,0.0,0.0
Jacob Saylors,2023,9.0,27.0,3.0,6.0,0.0,2.0,14.0,7.0,8.0,0.0,0.0,0.0
Jacque MacKinnon,1961,0.0,0.0,,,0.0,3.0,58.0,19.3,45.0,0.0,0.0,0.0
Jacque MacKinnon,1962,59.0,240.0,3.4,24.0,0.0,9.0,125.0,13.7,32.0,2.0,2.0,0.0
Jacque MacKinnon,1963,0.0,0.0,,,0.0,13.0,315.0,20.0,69.0,4.0,0.0,0.0
Jacque MacKinnon,1964,25.0,141.0,5.3,48.0,2.0,13.0,189.0,16.4,37.0,0.0,0.0,0.0
Jacque MacKinnon,1965,3.0,17.0,5.7,9.0,0.0,7.0,116.0,15.6,38.0,0.0,0.0,0.0
Jacque MacKinnon,1966,0.0,0.0,,,0.0,26.0,477.0,18.1,46.0,6.0,0.0,0.0
Jacque Robinson,1987,24.0,114.0,4.3,18.0,0.0,2.0,9.0,4.5,5.0,0.0,1.0,0.0
Jacques Patrick,2021,33.0,168.0,5.5,24.0,1.0,3.0,23.0,7.0,12.0,0.0,0.0,0.0
Jacques Patrick,2023,23.0,105.0,4.4,21.0,0.0,2.0,18.0,9.0,13.0,0.0,0.0,0.0
Jacquizz Rodgers,2011,84.0,325.0,3.9,13.0,1.0,29.0,230.0,8.0,31.0,1.0,1.0,1.0
Jacquizz Rodgers,2012,136.0,543.0,3.7,45.0,3.0,60.0,442.0,7.9,32.0,1.0,0.0,0.0
Jacquizz Rodgers,2013,120.0,404.0,3.4,19.0,3.0,55.0,342.0,5.8,22.0,2.0,1.0,1.0
Jacquizz Rodgers,2014,78.0,285.0,3.5,17.0,2.0,34.0,204.0,5.7,15.0,1.0,1.0,0.0
Jacquizz Rodgers,2015,37.0,127.0,3.2,15.0,0.0,4.0,24.0,6.0,10.0,0.0,0.0,0.0
Jacquizz Rodgers,2016,146.0,588.0,3.9,45.0,2.0,15.0,121.0,8.8,21.0,0.0,0.0,0.0
Jacquizz Rodgers,2017,81.0,293.0,3.0,36.0,1.0,12.0,98.0,7.6,17.0,0.0,0.0,0.0
Jacquizz Rodgers,2018,37.0,118.0,2.9,20.0,1.0,41.0,316.0,6.0,24.0,0.0,1.0,1.0
Jahad Thomas,2017,4.0,-1.0,-0.2,3.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jahmyr Gibbs,2023,217.0,1108.0,5.1,36.0,13.0,64.0,428.0,6.1,24.0,1.0,3.0,2.0
Jahvid Best,2010,186.0,684.0,6.1,51.0,4.0,62.0,516.0,10.8,75.0,2.0,1.0,1.0
Jahvid Best,2011,92.0,403.0,3.6,88.0,2.0,30.0,313.0,10.0,60.0,1.0,1.0,1.0
Jaime Covington,1987,4.0,0.0,0.0,2.0,0.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0
Jairo Penaranda,1981,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jairo Penaranda,1985,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jake Bargas,2020,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jake Bargas,2021,0.0,0.0,,,0.0,3.0,17.0,5.8,9.0,0.0,0.0,0.0
Jake Bargas,2022,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jake Crouthamel,1960,4.0,16.0,4.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jake Funk,2021,16.0,78.0,3.6,19.0,0.0,1.0,-5.0,-5.0,-5.0,0.0,0.0,0.0
Jake Funk,2022,19.0,48.0,1.8,6.0,0.0,3.0,14.0,4.7,10.0,0.0,1.0,1.0
Jake Funk,2023,19.0,64.0,3.8,9.0,2.0,5.0,24.0,4.8,12.0,0.0,0.0,0.0
Jake Hoffman,1925,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jake Lanum,1920,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jake Lanum,1921,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jake Lanum,1922,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jake Lanum,1923,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jake Lanum,1924,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jake Schuehle,1939,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jakob Johnson,2020,0.0,0.0,,,0.0,8.0,35.0,3.7,12.0,1.0,1.0,0.0
Jakob Johnson,2021,0.0,0.0,,,0.0,6.0,50.0,6.8,29.0,0.0,0.0,0.0
Jakob Johnson,2022,0.0,0.0,,,0.0,5.0,10.0,2.0,5.0,0.0,0.0,0.0
Jakob Johnson,2023,0.0,0.0,,,0.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0
Jaleel McLaughlin,2023,97.0,523.0,4.8,38.0,4.0,38.0,193.0,4.8,22.0,3.0,1.0,0.0
Jalen Parmele,2008,46.0,300.0,6.8,80.0,2.0,4.0,46.0,11.5,12.0,0.0,4.0,2.0
Jalen Parmele,2009,18.0,44.0,2.6,7.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0
Jalen Parmele,2010,28.0,42.0,1.8,7.0,1.0,4.0,34.0,7.8,13.0,0.0,2.0,1.0
Jalen Parmele,2012,59.0,233.0,3.3,28.0,1.0,9.0,65.0,9.0,26.0,0.0,0.0,0.0
Jalen Parmele,2014,17.0,41.0,1.9,7.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0
Jalen Richard,2016,96.0,539.0,5.6,75.0,1.0,34.0,216.0,5.4,29.0,2.0,0.0,0.0
Jalen Richard,2017,65.0,301.0,4.4,52.0,1.0,28.0,269.0,9.7,39.0,1.0,8.0,3.0
Jalen Richard,2018,62.0,275.0,3.3,30.0,1.0,78.0,711.0,9.4,32.0,0.0,3.0,2.0
Jalen Richard,2019,45.0,158.0,3.7,13.0,0.0,37.0,326.0,8.2,33.0,0.0,2.0,0.0
Jalen Richard,2020,22.0,123.0,6.7,20.0,1.0,19.0,138.0,8.5,19.0,0.0,1.0,0.0
Jalen Richard,2021,9.0,40.0,4.4,23.0,0.0,13.0,76.0,6.0,19.0,0.0,0.0,0.0
Jalen Simmons,2017,29.0,97.0,3.2,19.0,0.0,7.0,22.0,3.1,7.0,0.0,2.0,1.0
Jalen Simmons,2018,24.0,90.0,3.6,11.0,1.0,2.0,8.0,4.0,6.0,0.0,0.0,0.0
Jalston Fowler,2015,8.0,15.0,1.6,3.0,1.0,5.0,44.0,8.8,19.0,1.0,0.0,0.0
Jalston Fowler,2016,2.0,5.0,2.5,3.0,0.0,2.0,26.0,13.0,14.0,0.0,0.0,0.0
Jalston Fowler,2017,4.0,8.0,2.0,3.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
Jalston Fowler,2018,0.0,0.0,,,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0
Jamaal Branch,2006,10.0,29.0,2.9,9.0,0.0,5.0,14.0,2.8,7.0,1.0,0.0,0.0
Jamaal Branch,2007,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jamaal Charles,2008,77.0,413.0,5.4,30.0,0.0,28.0,284.0,10.2,75.0,1.0,2.0,2.0
Jamaal Charles,2009,196.0,1126.0,5.1,76.0,7.0,41.0,317.0,7.4,49.0,1.0,5.0,4.0
Jamaal Charles,2010,255.0,1654.0,6.4,80.0,6.0,54.0,558.0,10.8,31.0,3.0,5.0,4.0
Jamaal Charles,2011,27.0,118.0,5.2,24.0,0.0,7.0,27.0,5.4,12.0,1.0,3.0,3.0
Jamaal Charles,2012,300.0,1582.0,4.6,91.0,5.0,39.0,272.0,7.3,22.0,1.0,5.0,3.0
Jamaal Charles,2013,274.0,1328.0,4.7,46.0,13.0,75.0,724.0,8.6,71.0,7.0,4.0,2.0
Jamaal Charles,2014,209.0,1045.0,4.7,63.0,9.0,42.0,300.0,6.6,30.0,5.0,5.0,3.0
Jamaal Charles,2015,74.0,390.0,5.7,34.0,4.0,26.0,199.0,9.1,26.0,1.0,3.0,2.0
Jamaal Charles,2016,12.0,40.0,2.4,17.0,1.0,2.0,14.0,7.0,16.0,0.0,0.0,0.0
Jamaal Charles,2017,73.0,323.0,4.0,19.0,1.0,25.0,144.0,5.6,20.0,0.0,2.0,2.0
Jamaal Charles,2018,6.0,7.0,1.5,5.0,0.0,2.0,7.0,3.5,5.0,0.0,0.0,0.0
Jamaal Williams,2017,178.0,617.0,3.1,25.0,4.0,29.0,314.0,9.3,54.0,2.0,0.0,0.0
Jamaal Williams,2018,128.0,482.0,3.6,20.0,3.0,29.0,224.0,7.7,26.0,1.0,0.0,0.0
Jamaal Williams,2019,111.0,469.0,3.7,45.0,1.0,42.0,263.0,6.3,17.0,5.0,0.0,0.0
Jamaal Williams,2020,138.0,593.0,4.4,25.0,2.0,35.0,258.0,6.4,29.0,1.0,0.0,0.0
Jamaal Williams,2021,162.0,616.0,3.6,20.0,3.0,26.0,157.0,6.0,15.0,0.0,1.0,0.0
Jamaal Williams,2022,264.0,1078.0,4.0,58.0,17.0,12.0,73.0,5.8,17.0,0.0,3.0,2.0
Jamaal Williams,2023,115.0,334.0,2.9,17.0,1.0,18.0,62.0,3.8,12.0,0.0,1.0,0.0
Jamal Anderson,1994,2.0,-1.0,-0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Jamal Anderson,1995,39.0,161.0,3.5,13.0,1.0,4.0,42.0,10.7,17.0,0.0,0.0,0.0
Jamal Anderson,1996,232.0,1055.0,4.6,32.0,5.0,49.0,473.0,9.5,34.0,1.0,4.0,4.0
Jamal Anderson,1997,290.0,1002.0,3.3,39.0,7.0,29.0,284.0,9.6,47.0,3.0,4.0,2.0
Jamal Anderson,1998,480.0,2122.0,4.6,48.0,16.0,37.0,378.0,10.0,27.0,3.0,6.0,3.0
Jamal Anderson,1999,19.0,59.0,3.0,20.0,0.0,2.0,34.0,17.0,32.0,0.0,0.0,0.0
Jamal Anderson,2000,282.0,1024.0,3.6,42.0,6.0,42.0,382.0,10.5,55.0,0.0,6.0,4.0
Jamal Anderson,2001,55.0,190.0,2.9,14.0,1.0,3.0,111.0,37.0,94.0,1.0,1.0,1.0
Jamal Lewis,2000,412.0,1702.0,4.1,45.0,10.0,32.0,336.0,10.8,45.0,0.0,7.0,3.0
Jamal Lewis,2002,308.0,1327.0,4.2,75.0,6.0,47.0,442.0,10.2,77.0,1.0,8.0,7.0
Jamal Lewis,2003,401.0,2101.0,5.1,82.0,14.0,28.0,209.0,7.4,26.0,0.0,8.0,6.0
Jamal Lewis,2004,235.0,1006.0,4.2,75.0,7.0,10.0,116.0,14.4,46.0,0.0,2.0,0.0
Jamal Lewis,2005,269.0,906.0,3.2,25.0,3.0,32.0,191.0,5.5,15.0,1.0,5.0,5.0
Jamal Lewis,2006,327.0,1185.0,3.6,52.0,9.0,21.0,139.0,6.6,15.0,0.0,4.0,2.0
Jamal Lewis,2007,298.0,1304.0,4.6,66.0,9.0,30.0,248.0,7.7,34.0,2.0,4.0,2.0
Jamal Lewis,2008,288.0,1026.0,3.5,29.0,4.0,24.0,182.0,8.1,18.0,0.0,2.0,1.0
Jamal Lewis,2009,157.0,540.0,3.4,18.0,1.0,9.0,87.0,8.0,19.0,0.0,0.0,0.0
Jamal Robertson,2002,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jamal Robertson,2003,32.0,136.0,4.5,23.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Jamal Robertson,2004,32.0,142.0,4.5,16.0,2.0,8.0,68.0,9.0,14.0,0.0,6.0,4.0
Jamal Robertson,2005,18.0,60.0,3.3,15.0,1.0,6.0,27.0,-1.3,18.0,0.0,1.0,0.0
Jamal Robertson,2006,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jamal Willis,1995,12.0,35.0,3.0,15.0,0.0,3.0,8.0,3.0,5.0,0.0,0.0,0.0
Jamal Willis,1996,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jamar Martin,2003,4.0,7.0,1.8,3.0,0.0,2.0,9.0,4.5,6.0,0.0,0.0,0.0
Jamar Martin,2004,0.0,0.0,,,0.0,4.0,15.0,3.7,7.0,0.0,1.0,0.0
Jamar Martin,2006,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Jameel Cook,2001,2.0,2.0,1.0,2.0,0.0,17.0,89.0,5.1,16.0,0.0,0.0,0.0
Jameel Cook,2002,0.0,0.0,,,0.0,4.0,43.0,10.8,14.0,0.0,0.0,0.0
Jameel Cook,2003,1.0,-1.0,-1.0,-1.0,0.0,20.0,120.0,6.4,19.0,1.0,0.0,0.0
Jameel Cook,2004,0.0,0.0,,,0.0,7.0,44.0,6.9,9.0,1.0,0.0,0.0
Jameel Cook,2005,0.0,0.0,,,0.0,7.0,43.0,6.6,11.0,1.0,0.0,0.0
Jameel Cook,2006,3.0,18.0,6.0,14.0,0.0,18.0,107.0,5.1,15.0,0.0,2.0,2.0
Jameel Cook,2007,8.0,24.0,3.0,9.0,0.0,8.0,40.0,5.4,9.0,0.0,0.0,0.0
Jameel Cook,2008,0.0,0.0,,,0.0,6.0,31.0,5.2,12.0,0.0,0.0,0.0
Jamel White,2000,47.0,145.0,2.8,14.0,0.0,13.0,100.0,6.7,25.0,0.0,0.0,0.0
Jamel White,2001,126.0,443.0,3.1,51.0,5.0,44.0,418.0,9.9,45.0,1.0,1.0,1.0
Jamel White,2002,106.0,470.0,4.5,54.0,3.0,68.0,497.0,7.5,33.0,0.0,0.0,0.0
Jamel White,2003,70.0,266.0,1.6,23.0,1.0,46.0,303.0,6.6,22.0,1.0,1.0,1.0
Jamel White,2004,54.0,164.0,2.8,16.0,0.0,12.0,42.0,3.5,12.0,0.0,0.0,0.0
Jamel White,2005,6.0,17.0,2.8,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
James Betterson,1977,62.0,233.0,4.8,17.0,1.0,4.0,41.0,11.7,15.0,0.0,2.0,0.0
James Betterson,1978,11.0,32.0,2.8,5.0,0.0,2.0,8.0,4.0,5.0,0.0,1.0,0.0
James Bostic,1994,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
James Bostic,1998,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
James Bostic,1999,5.0,19.0,3.8,5.0,0.0,5.0,8.0,3.2,7.0,0.0,2.0,1.0
James Brooks,1981,118.0,567.0,4.9,28.0,3.0,52.0,365.0,6.3,29.0,5.0,8.0,5.0
James Brooks,1982,93.0,459.0,5.2,48.0,7.0,16.0,95.0,6.2,14.0,0.0,7.0,5.0
James Brooks,1983,127.0,516.0,4.1,61.0,3.0,25.0,215.0,7.7,36.0,0.0,8.0,4.0
James Brooks,1984,103.0,396.0,3.5,33.0,2.0,34.0,268.0,8.0,27.0,2.0,4.0,3.0
James Brooks,1985,192.0,929.0,4.7,39.0,7.0,55.0,576.0,10.7,57.0,5.0,7.0,4.0
James Brooks,1986,205.0,1087.0,4.9,56.0,5.0,54.0,686.0,12.1,54.0,4.0,2.0,1.0
James Brooks,1988,208.0,1033.0,4.9,51.0,8.0,34.0,349.0,9.6,28.0,7.0,1.0,0.0
James Brooks,1989,221.0,1239.0,5.4,65.0,7.0,37.0,306.0,9.8,25.0,2.0,9.0,7.0
James Brooks,1990,212.0,1047.0,5.0,56.0,5.0,27.0,291.0,8.9,35.0,4.0,3.0,2.0
James Brooks,1991,152.0,571.0,3.6,25.0,2.0,40.0,348.0,9.0,40.0,2.0,6.0,4.0
James Brooks,1992,36.0,88.0,2.4,13.0,0.0,4.0,-2.0,-0.5,4.0,0.0,2.0,2.0
James Butler,2018,14.0,26.0,1.9,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
James Butler,2019,48.0,134.0,2.9,8.0,1.0,10.0,79.0,13.7,30.0,0.0,0.0,0.0
James Casey,2011,24.0,325.0,10.3,62.0,1.0,2.0,11.0,5.5,11.0,0.0,0.0,0.0
James Casey,2012,1.0,6.0,6.0,6.0,0.0,44.0,420.0,10.3,30.0,3.0,0.0,0.0
James Casey,2015,3.0,30.0,10.0,11.0,0.0,0.0,0.0,,,0.0,0.0,0.0
James Clark,1933,76.0,192.0,2.9,7.0,0.0,0.0,0.0,,,0.0,0.0,0.0
James Clark,1934,31.0,84.0,3.4,0.0,0.0,1.0,28.0,28.0,28.0,1.0,0.0,0.0
James Conner,2017,56.0,268.0,5.2,23.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0
James Conner,2018,234.0,1073.0,4.6,30.0,13.0,62.0,558.0,9.0,29.0,1.0,5.0,2.0
James Conner,2019,127.0,533.0,4.2,25.0,4.0,37.0,272.0,6.3,26.0,3.0,1.0,1.0
James Conner,2020,180.0,758.0,3.9,59.0,7.0,40.0,245.0,5.5,18.0,0.0,2.0,0.0
James Conner,2021,208.0,772.0,3.7,35.0,16.0,38.0,380.0,9.4,45.0,3.0,2.0,0.0
James Conner,2022,183.0,782.0,4.3,23.0,7.0,46.0,300.0,7.1,22.0,1.0,3.0,1.0
James Conner,2023,210.0,1055.0,5.3,44.0,7.0,27.0,165.0,5.5,34.0,2.0,0.0,0.0
James Davis,2009,28.0,173.0,4.6,81.0,1.0,7.0,22.0,3.4,9.0,0.0,0.0,0.0
James Davis,2010,90.0,326.0,3.2,19.0,0.0,30.0,286.0,7.8,28.0,0.0,0.0,0.0
James Develin,2012,0.0,0.0,,,0.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0
James Develin,2013,8.0,16.0,1.8,4.0,1.0,7.0,77.0,11.7,31.0,1.0,0.0,0.0
James Develin,2014,3.0,5.0,1.2,5.0,0.0,11.0,90.0,7.7,15.0,2.0,1.0,0.0
James Develin,2016,0.0,0.0,,,0.0,5.0,31.0,6.2,13.0,0.0,0.0,0.0
James Develin,2017,0.0,0.0,,,0.0,6.0,38.0,5.8,10.0,0.0,0.0,0.0
James Develin,2018,8.0,13.0,1.7,3.0,4.0,13.0,70.0,5.4,11.0,0.0,0.0,0.0
James Develin,2019,3.0,4.0,1.2,2.0,1.0,0.0,0.0,,,0.0,0.0,0.0
James Evans,1987,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
James Fenderson,2001,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
James Fenderson,2002,13.0,65.0,4.8,17.0,1.0,6.0,38.0,5.8,13.0,0.0,1.0,1.0
James Fenderson,2003,4.0,14.0,4.4,6.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0
James Ford,1971,93.0,379.0,3.5,35.0,2.0,7.0,54.0,8.0,10.0,0.0,2.0,0.0
James Ford,1972,11.0,28.0,1.4,9.0,0.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0
James Hodgins,1999,7.0,10.0,1.6,3.0,1.0,6.0,35.0,5.6,10.0,0.0,0.0,0.0
James Hodgins,2000,1.0,3.0,3.0,3.0,0.0,2.0,5.0,2.5,3.0,0.0,0.0,0.0
James Hodgins,2001,3.0,8.0,2.7,5.0,0.0,6.0,36.0,6.6,11.0,2.0,0.0,0.0
James Hodgins,2002,3.0,7.0,2.3,5.0,0.0,9.0,47.0,5.5,11.0,0.0,0.0,0.0
James Hodgins,2003,2.0,6.0,3.0,3.0,0.0,14.0,58.0,4.2,9.0,2.0,1.0,0.0
James Hodgins,2005,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
James Hodgins,2006,0.0,0.0,,,0.0,2.0,9.0,4.5,6.0,0.0,0.0,0.0
James Jackson,2001,195.0,554.0,2.7,22.0,2.0,7.0,56.0,8.4,16.0,0.0,1.0,1.0
James Jackson,2002,12.0,54.0,5.7,18.0,0.0,3.0,9.0,3.3,5.0,0.0,0.0,0.0
James Jackson,2003,102.0,382.0,4.0,18.0,3.0,14.0,114.0,8.3,18.0,0.0,3.0,3.0
James Jackson,2004,24.0,162.0,7.8,38.0,0.0,12.0,44.0,2.9,13.0,0.0,2.0,2.0
James Jackson,2005,4.0,11.0,2.8,3.0,0.0,2.0,31.0,15.5,19.0,0.0,0.0,0.0
James Johnson,2008,30.0,123.0,3.9,42.0,0.0,8.0,57.0,6.4,16.0,0.0,0.0,0.0
James Joseph,1991,135.0,440.0,3.4,24.0,3.0,10.0,64.0,6.2,13.0,0.0,2.0,1.0
James Joseph,1992,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
James Joseph,1993,39.0,140.0,3.9,12.0,0.0,29.0,291.0,8.6,48.0,1.0,0.0,0.0
James Joseph,1994,60.0,203.0,3.1,34.0,1.0,43.0,344.0,9.6,35.0,2.0,1.0,0.0
James Joseph,1995,16.0,40.0,2.7,8.0,0.0,20.0,118.0,5.9,13.0,0.0,1.0,1.0
James Lynch,2003,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
James Lynch,2004,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
James Mayberry,1979,45.0,193.0,3.3,21.0,1.0,7.0,48.0,7.1,19.0,0.0,1.0,0.0
James Mayberry,1980,18.0,88.0,4.3,24.0,0.0,3.0,1.0,0.3,6.0,0.0,0.0,0.0
James Mayberry,1981,18.0,66.0,3.4,11.0,0.0,3.0,4.0,2.5,6.0,0.0,1.0,1.0
James McAlister,1975,103.0,335.0,3.1,18.0,1.0,17.0,134.0,9.8,39.0,2.0,5.0,0.0
James McAlister,1976,68.0,265.0,3.3,20.0,0.0,12.0,72.0,5.7,25.0,0.0,4.0,0.0
James McAlister,1978,19.0,77.0,3.6,16.0,2.0,1.0,12.0,12.0,12.0,0.0,3.0,0.0
