PLAYER,REC,YDS,AVG,LNG,TD,ATT,YDS.1,AVG.1,LNG.1,TD.1,FUM,LOST
Julio Jones,1032.0,15429.0,14.8,81.0,77.0,29.0,214.0,7.0,19.0,0.0,12.0,6.0
Julius Dawkins,32.0,418.0,13.6,37.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Julius Pruitt,3.0,31.0,9.8,14.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Julius Thomas,280.0,2928.0,9.9,74.0,38.0,0.0,0.0,,,0.0,4.0,2.0
Junior Hemingway,39.0,393.0,9.1,24.0,4.0,0.0,0.0,,,0.0,3.0,1.0
Junior Miller,125.0,1457.0,11.6,39.0,14.0,3.0,0.0,0.0,2.0,0.0,4.0,2.0
Juron Criner,26.0,365.0,15.8,76.0,3.0,1.0,8.0,8.0,8.0,0.0,1.0,0.0
Justice Cunningham,12.0,104.0,8.0,23.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Justice Liggins,1.0,4.0,4.0,4.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Justin Armour,64.0,861.0,15.6,54.0,7.0,4.0,-5.0,0.5,6.0,0.0,1.0,0.0
Justin Blackmon,111.0,1512.0,12.5,81.0,8.0,3.0,22.0,7.3,12.0,0.0,1.0,0.0
Justin Brown,17.0,126.0,6.8,18.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Justin Gage,225.0,3273.0,14.9,73.0,17.0,0.0,0.0,,,0.0,3.0,2.0
Justin Hardy,120.0,1211.0,10.0,31.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
Justin Harper,6.0,119.0,22.6,51.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Justin Hunter,126.0,1962.0,14.6,75.0,20.0,0.0,0.0,,,0.0,0.0,0.0
Justin Jefferson,399.0,5946.0,14.8,71.0,30.0,12.0,28.0,2.0,11.0,1.0,3.0,2.0
Justin Jenkins,14.0,176.0,13.4,44.0,0.0,1.0,-3.0,-3.0,-3.0,0.0,1.0,0.0
Justin McCareins,268.0,4132.0,16.6,73.0,17.0,8.0,42.0,5.2,16.0,0.0,8.0,3.0
Justin Peelle,139.0,1129.0,7.8,35.0,13.0,0.0,0.0,,,0.0,1.0,1.0
Justin Perillo,28.0,255.0,8.8,24.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Justin Rigg,1.0,3.0,3.0,3.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Justin Shorter,6.0,66.0,14.2,19.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Justin Skaggs,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Justin Snow,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Justin Swift,22.0,137.0,6.6,13.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Justin Thomas,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Justin Veltung,1.0,28.0,28.0,28.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0
Justin Watson,104.0,1496.0,15.6,67.0,11.0,0.0,0.0,,,0.0,2.0,2.0
Justyn Ross,12.0,112.0,8.6,20.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Juwan Green,5.0,78.0,13.1,26.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Juwan Johnson,62.0,786.0,13.3,41.0,11.0,0.0,0.0,,,0.0,0.0,0.0
Juwann Winfree,26.0,266.0,11.6,23.0,2.0,0.0,0.0,,,0.0,2.0,1.0
K D Dunn,11.0,163.0,20.1,38.0,0.0,0.0,0.0,,,0.0,0.0,0.0
K J Brent,14.0,193.0,12.5,23.0,0.0,0.0,0.0,,,0.0,0.0,0.0
K J Hamler,48.0,745.0,16.9,80.0,5.0,12.0,68.0,6.6,15.0,0.0,2.0,0.0
K J Hill,14.0,121.0,8.8,25.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
K J Maye,1.0,17.0,17.0,17.0,0.0,0.0,0.0,,,0.0,0.0,0.0
K J Osborn,168.0,1985.0,11.6,66.0,16.0,4.0,16.0,4.0,10.0,0.0,4.0,0.0
KD Cannon,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
KaVontae Turpin,15.0,159.0,11.7,34.0,3.0,11.0,110.0,12.2,46.0,1.0,2.0,1.0
Kadarius Toney,89.0,810.0,7.7,38.0,4.0,22.0,133.0,5.0,32.0,1.0,2.0,1.0
Kaden Davis,8.0,73.0,9.8,23.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kaden Smith,58.0,467.0,7.5,32.0,4.0,0.0,0.0,,,0.0,3.0,0.0
Kaelin Clay,18.0,284.0,15.8,47.0,0.0,4.0,45.0,11.2,29.0,0.0,5.0,3.0
Kahale Warring,3.0,35.0,9.5,23.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kahlil Hill,0.0,0.0,,,0.0,0.0,0.0,,,0.0,1.0,1.0
Kaipo McGuire,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Kalif Raymond,177.0,2452.0,14.8,75.0,7.0,23.0,143.0,6.0,40.0,0.0,12.0,4.0
Kalil Pimpleton,9.0,69.0,7.7,22.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kamar Aiken,178.0,2119.0,11.4,48.0,11.0,0.0,0.0,,,0.0,1.0,1.0
Kamil Loud,7.0,78.0,11.3,20.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Karl Farmer,2.0,39.0,19.5,23.0,0.0,1.0,4.0,4.0,4.0,0.0,2.0,0.0
Karl Finch,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Karl Hankton,20.0,267.0,14.2,31.0,0.0,3.0,-8.0,-2.7,2.0,0.0,0.0,0.0
Karl Noonan,136.0,1798.0,14.2,51.0,17.0,2.0,-20.0,-10.0,-9.0,0.0,3.0,0.0
Karl Powe,15.0,256.0,15.9,34.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Karsten Bailey,10.0,99.0,9.8,22.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kaseem Sinceno,49.0,454.0,9.2,28.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Kasen Williams,23.0,358.0,14.4,36.0,2.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0
Kassim Osgood,54.0,880.0,15.4,65.0,6.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0
Kavontae Turpin,5.0,37.0,7.8,9.0,0.0,4.0,24.0,6.0,11.0,0.0,3.0,2.0
Kawaan Baker,6.0,63.0,10.5,26.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kay McFarland,45.0,682.0,14.2,65.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Kaylon Geiger,6.0,54.0,7.0,26.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Kayshon Boutte,6.0,75.0,11.8,42.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kazmeir Allen,4.0,26.0,4.4,12.0,0.0,0.0,0.0,,,0.0,1.0,0.0
KeVonn Mabon,2.0,25.0,12.5,16.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kealoha Pilares,10.0,159.0,19.1,36.0,2.0,2.0,20.0,4.0,12.0,0.0,2.0,0.0
Kearis Jackson,3.0,60.0,21.5,26.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Keary Colbert,184.0,2358.0,11.8,87.0,13.0,4.0,15.0,3.8,6.0,0.0,4.0,2.0
Keavon Milton,1.0,10.0,10.0,10.0,0.0,0.0,0.0,,,0.0,0.0,0.0
KeeSean Johnson,57.0,601.0,11.6,45.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0
Keelan Cole,233.0,3330.0,14.1,97.0,16.0,4.0,25.0,6.2,12.0,0.0,5.0,3.0
Keelan Doss,56.0,554.0,10.2,31.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Keenan Allen,950.0,11150.0,12.0,54.0,63.0,18.0,113.0,5.0,28.0,0.0,17.0,11.0
Keenan Burton,47.0,523.0,11.6,40.0,2.0,3.0,8.0,2.7,5.0,0.0,0.0,0.0
Keenan Howry,3.0,18.0,5.2,8.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Keenan McCardell,938.0,11995.0,13.0,76.0,69.0,5.0,20.0,4.2,8.0,0.0,10.0,7.0
Keenan Reynolds,5.0,37.0,6.8,11.0,0.0,1.0,5.0,5.0,5.0,0.0,1.0,1.0
Keenen Brown,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Keeon Johnson,2.0,22.0,11.0,16.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Keilahn Harris,7.0,76.0,8.4,26.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Keiron Bigby,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Keith Baker,2.0,25.0,12.5,20.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Keith Byars,88.0,800.0,10.5,34.0,8.0,10.0,22.0,2.0,7.0,0.0,0.0,0.0
Keith Cash,139.0,1402.0,9.1,41.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
Keith Crawford,12.0,238.0,17.5,69.0,0.0,2.0,32.0,16.0,23.0,0.0,0.0,0.0
Keith Denson,0.0,0.0,,,0.0,0.0,0.0,,,0.0,2.0,0.0
Keith Hartwig,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Keith Heinrich,9.0,65.0,5.8,17.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Keith Hugger,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Keith Jennings,110.0,1111.0,10.0,29.0,11.0,0.0,0.0,,,0.0,1.0,1.0
Keith Kidd,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Keith Kirkwood,38.0,449.0,11.6,42.0,5.0,0.0,0.0,,,0.0,0.0,0.0
Keith Krepfle,163.0,2549.0,15.2,55.0,20.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0
Keith Lester,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Keith McDonald,16.0,194.0,12.0,24.0,1.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0
Keith McKeller,151.0,1710.0,11.9,43.0,11.0,0.0,0.0,,,0.0,3.0,2.0
Keith Mumphery,38.0,415.0,11.2,64.0,1.0,0.0,0.0,,,0.0,3.0,0.0
Keith Neubert,28.0,302.0,10.3,35.0,1.0,0.0,0.0,,,0.0,2.0,2.0
Keith Ortego,25.0,466.0,17.8,58.0,2.0,0.0,0.0,,,0.0,1.0,1.0
Keith Paskett,12.0,188.0,23.7,47.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Keith Poole,98.0,1746.0,18.8,82.0,11.0,1.0,14.0,14.0,14.0,0.0,1.0,0.0
Keith Ranspot,34.0,466.0,13.4,40.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Keith Tinsley,1.0,17.0,17.0,17.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Keith Towbridge,4.0,46.0,12.2,21.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Keith Zinger,3.0,34.0,12.2,15.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Keke Coutee,104.0,1147.0,10.1,64.0,5.0,5.0,14.0,3.8,10.0,1.0,11.0,6.0
Keli McGregor,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Kellen Davis,75.0,883.0,11.7,39.0,16.0,0.0,0.0,,,0.0,2.0,2.0
Kellen Winslow,488.0,5410.0,11.3,49.0,26.0,1.0,7.0,7.0,7.0,0.0,7.0,3.0
Kelley Johnson,1.0,15.0,15.0,15.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Kelley Mote,52.0,754.0,15.9,46.0,6.0,0.0,0.0,,,0.0,1.0,0.0
Kelley Washington,132.0,1638.0,12.7,51.0,12.0,3.0,5.0,1.7,5.0,0.0,0.0,0.0
Kelly Blackwell,5.0,54.0,12.0,18.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kelly Campbell,59.0,1081.0,19.9,72.0,8.0,14.0,86.0,6.7,19.0,0.0,4.0,2.0
Kelvin Benjamin,254.0,3584.0,15.0,51.0,26.0,0.0,0.0,,,0.0,2.0,2.0
Kelvin Edwards,49.0,746.0,14.2,38.0,3.0,3.0,67.0,22.3,62.0,1.0,4.0,1.0
Kelvin Harmon,36.0,424.0,11.2,30.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kelvin Kight,1.0,9.0,9.0,9.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0
Kelvin Martin,376.0,4862.0,13.1,60.0,16.0,11.0,7.0,1.0,11.0,0.0,15.0,9.0
Kelvin McKnight,4.0,22.0,5.6,6.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Ken Barefoot,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ken Burrough,430.0,7296.0,17.4,85.0,50.0,17.0,63.0,3.8,34.0,1.0,13.0,0.0
Ken Burrow,152.0,2668.0,16.7,84.0,21.0,6.0,25.0,4.2,9.0,0.0,4.0,0.0
Ken Dilger,372.0,4258.0,11.5,51.0,25.0,0.0,0.0,,0.0,0.0,7.0,3.0
Ken Dunek,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ken Gregory,9.0,90.0,12.1,16.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ken Haycraft,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ken Hebert,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ken Herock,64.0,924.0,14.0,50.0,4.0,0.0,0.0,,,0.0,2.0,0.0
Ken Kavanaugh,168.0,3731.0,23.3,81.0,52.0,0.0,0.0,,,0.0,2.0,0.0
Ken Knapczyk,4.0,62.0,15.5,22.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ken MacAfee,46.0,471.0,10.4,50.0,5.0,0.0,0.0,,,0.0,0.0,0.0
Ken Margerum,100.0,1408.0,13.3,60.0,8.0,3.0,11.0,3.7,11.0,0.0,3.0,3.0
Ken Moore,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ken Payne,117.0,1643.0,13.7,57.0,6.0,2.0,15.0,7.5,17.0,0.0,2.0,0.0
Ken Radick,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ken Sager,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ken Thompson,6.0,77.0,12.4,22.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ken Whisenhunt,62.0,596.0,9.5,29.0,5.0,2.0,23.0,11.5,20.0,0.0,2.0,1.0
Ken Yon Rambo,17.0,239.0,13.2,47.0,0.0,0.0,0.0,,,0.0,3.0,1.0
Kenbrell Thompkins,132.0,1596.0,12.0,50.0,6.0,4.0,10.0,2.5,7.0,0.0,0.0,0.0
Kendal Smith,17.0,185.0,12.2,41.0,1.0,0.0,0.0,,,0.0,1.0,1.0
Kendal Thompson,1.0,8.0,8.0,8.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kendall Blanton,22.0,247.0,11.3,28.0,3.0,0.0,0.0,,,0.0,1.0,0.0
Kendall Gammon,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Kendall Hinton,43.0,553.0,14.7,40.0,2.0,4.0,20.0,5.5,13.0,0.0,0.0,0.0
Kendall Newson,2.0,55.0,27.5,37.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Kendall Wright,369.0,4207.0,11.5,52.0,21.0,11.0,90.0,7.8,38.0,0.0,4.0,2.0
Kendell Watkins,1.0,8.0,8.0,8.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Kendric Pryor,14.0,202.0,15.6,38.0,1.0,2.0,3.0,1.5,2.0,0.0,0.0,0.0
Kendrick Bourne,299.0,3877.0,13.7,75.0,26.0,20.0,182.0,8.5,29.0,0.0,5.0,2.0
Kendrick Mosley,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Kendrick Starling,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Kendricke Bullard,0.0,0.0,,,0.0,0.0,0.0,,,0.0,1.0,1.0
Kennard Backman,12.0,103.0,9.5,20.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kenneth Toler,8.0,149.0,22.8,33.0,2.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0
Kenny Bell,2.0,22.0,11.0,13.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Kenny Britt,366.0,5551.0,14.3,80.0,34.0,2.0,14.0,7.0,12.0,0.0,7.0,5.0
Kenny Duckett,34.0,503.0,15.4,48.0,4.0,3.0,-19.0,-5.5,2.0,0.0,5.0,3.0
Kenny Golladay,235.0,3786.0,16.2,75.0,24.0,2.0,17.0,8.5,9.0,0.0,2.0,1.0
Kenny Harrison,42.0,668.0,16.3,50.0,1.0,8.0,4.0,-0.4,15.0,0.0,4.0,0.0
Kenny Jackson,126.0,2170.0,17.8,83.0,11.0,8.0,51.0,6.6,18.0,0.0,1.0,0.0
Kenny Lawler,11.0,128.0,10.7,24.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Kenny McKinley,12.0,138.0,13.4,52.0,1.0,0.0,0.0,,,0.0,1.0,1.0
Kenny Nash,2.0,22.0,11.0,14.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kenny Shedd,16.0,252.0,17.4,51.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kenny Stills,362.0,5581.0,15.6,76.0,43.0,7.0,10.0,1.4,4.0,0.0,7.0,2.0
Kenny Yeboah,12.0,173.0,10.3,49.0,2.0,0.0,0.0,,,0.0,1.0,1.0
Kent Gaydos,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Kent Kramer,45.0,576.0,13.0,29.0,8.0,0.0,0.0,,,0.0,1.0,0.0
Kent Lawrence,1.0,10.0,10.0,10.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kenyon Hambrick,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Keon Hatcher,30.0,387.0,12.3,45.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Kermit Schmidt,2.0,36.0,18.0,36.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kermit Whitfield,9.0,129.0,16.2,30.0,0.0,3.0,12.0,4.0,13.0,0.0,3.0,1.0
Kerry Cash,132.0,1427.0,11.3,41.0,9.0,0.0,0.0,,,0.0,5.0,5.0
Kerry Hood,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Kerry Locklin,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Kerry Meier,4.0,48.0,12.8,18.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kerry Reed,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Kerry Taylor,75.0,868.0,11.0,33.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Kerwin Cook,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Keshawn Martin,140.0,1534.0,11.7,42.0,11.0,13.0,121.0,9.4,21.0,0.0,11.0,6.0
Kevin Bell,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Boss,170.0,2365.0,14.8,54.0,23.0,1.0,16.0,16.0,16.0,0.0,1.0,1.0
Kevin Bowman,6.0,127.0,14.3,62.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Kevin Brock,24.0,218.0,8.6,25.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Cone,14.0,211.0,14.6,49.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Curtis,285.0,3812.0,13.4,83.0,21.0,10.0,45.0,4.5,15.0,1.0,4.0,3.0
Kevin Dorsey,6.0,56.0,10.2,18.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Dyson,186.0,2407.0,12.1,68.0,18.0,4.0,3.0,0.8,5.0,0.0,1.0,1.0
Kevin Elliott,26.0,408.0,14.8,77.0,4.0,2.0,10.0,5.0,5.0,0.0,0.0,0.0
Kevin Everett,2.0,4.0,2.0,3.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Ferguson,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Fitzgerald,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Hickman,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Juma,7.0,95.0,14.8,26.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Kasper,54.0,647.0,12.4,24.0,9.0,13.0,72.0,6.8,27.0,0.0,3.0,0.0
Kevin Kassis,6.0,29.0,0.4,13.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Knox,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Lee,8.0,107.0,16.6,33.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0
Kevin Lockett,146.0,1943.0,13.6,39.0,12.0,0.0,0.0,,,0.0,8.0,4.0
Kevin McKenzie,2.0,18.0,9.0,13.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Miller,1.0,35.0,35.0,35.0,1.0,0.0,0.0,,,0.0,5.0,0.0
Kevin Norwood,22.0,226.0,9.7,31.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Ogletree,171.0,2073.0,12.0,65.0,13.0,7.0,17.0,2.4,7.0,0.0,4.0,1.0
Kevin R Williams,203.0,2686.0,12.3,55.0,7.0,39.0,188.0,4.8,28.0,2.0,23.0,8.0
Kevin Rader,10.0,77.0,7.4,15.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Kevin Robinson,0.0,0.0,,,0.0,0.0,0.0,,,0.0,2.0,2.0
Kevin Starks,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin Swayne,21.0,322.0,15.4,27.0,1.0,0.0,0.0,,,0.0,1.0,1.0
Kevin Walter,394.0,4843.0,11.9,61.0,27.0,14.0,76.0,5.0,13.0,0.0,2.0,0.0
Kevin Ware,4.0,26.0,6.8,9.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kevin White,44.0,564.0,15.0,64.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0
Kevin Youngblood,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Keyarris Garrett,2.0,30.0,15.0,23.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Keyshawn Johnson,853.0,11140.0,13.6,76.0,66.0,15.0,119.0,7.5,35.0,3.0,9.0,8.0
Kez McCorvey,2.0,9.0,4.5,6.0,0.0,0.0,0.0,,,0.0,0.0,0.0
KhaDarel Hodge,72.0,1062.0,14.1,52.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Khadarel Hodge,11.0,180.0,15.7,42.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Khalil Shakir,74.0,1114.0,14.8,81.0,5.0,1.0,10.0,10.0,10.0,0.0,1.0,0.0
Khari Lee,14.0,152.0,11.3,27.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kirby Dar Dar,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Kirk Botkin,10.0,101.0,9.3,18.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kirk McMullen,2.0,15.0,7.5,11.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kirk Merritt,14.0,167.0,11.4,44.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Kirk Phillips,1.0,6.0,6.0,6.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kitrick Taylor,37.0,427.0,14.1,36.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,2.0
Ko Kieft,7.0,80.0,11.4,19.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Koester Christensen,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Kolby Listenbee,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Konrad Reuland,37.0,285.0,9.2,31.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Koren Robinson,309.0,4388.0,14.2,90.0,16.0,23.0,115.0,5.0,20.0,1.0,10.0,2.0
Kori Dickerson,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Kory Sperry,16.0,230.0,16.2,35.0,2.0,0.0,0.0,,,0.0,1.0,0.0
Kris Adams,7.0,116.0,15.1,32.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kris Durham,70.0,834.0,12.9,40.0,5.0,0.0,0.0,,,0.0,1.0,1.0
Kris Haines,4.0,83.0,20.8,35.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kris Mangum,156.0,1448.0,9.2,35.0,10.0,0.0,0.0,,,0.0,0.0,0.0
Kris Wilson,17.0,193.0,11.2,37.0,1.0,12.0,122.0,9.0,32.0,2.0,1.0,1.0
Krishawn Hogan,17.0,199.0,12.4,25.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Kristian Wilkerson,42.0,476.0,11.0,33.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Kurt Haws,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Kurt Sohn,81.0,1036.0,12.6,39.0,10.0,3.0,1.0,0.3,12.0,0.0,8.0,2.0
Kwame Cavil,4.0,66.0,18.3,39.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kwante Hampton,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Kyle Adams,10.0,87.0,8.6,17.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kyle Brady,354.0,3607.0,10.0,42.0,26.0,0.0,0.0,,,0.0,9.0,6.0
Kyle Carter,8.0,70.0,9.4,16.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Kyle Markway,5.0,54.0,10.8,15.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kyle Miller,13.0,84.0,7.2,11.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Kyle Philips,25.0,275.0,8.7,29.0,0.0,0.0,0.0,,,0.0,3.0,3.0
Kyle Pitts,98.0,1461.0,15.9,61.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Kyle Rudolph,538.0,5447.0,10.2,60.0,55.0,0.0,0.0,,,0.0,3.0,2.0
Kylen Granson,52.0,500.0,9.7,32.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Kyric Mcgowan,1.0,27.0,27.0,27.0,0.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0
L J Smith,256.0,2840.0,11.6,65.0,19.0,0.0,0.0,,,0.0,5.0,3.0
LaQuan Williams,17.0,249.0,14.2,38.0,2.0,0.0,0.0,,,0.0,2.0,0.0
LaRon Byrd,2.0,18.0,9.0,10.0,0.0,0.0,0.0,,,0.0,0.0,0.0
LaShaun Ward,0.0,0.0,,,0.0,0.0,0.0,,,0.0,1.0,1.0
LaTarence Dunbar,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
LaVell Boyd,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
LaVon Brazill,42.0,622.0,14.9,42.0,5.0,1.0,-5.0,-5.0,-5.0,0.0,2.0,1.0
Ladarius Green,121.0,1728.0,14.9,60.0,11.0,0.0,0.0,,,0.0,0.0,0.0
Lake Dawson,112.0,1517.0,13.5,50.0,11.0,4.0,15.0,3.8,13.0,0.0,1.0,1.0
Lake Roberson,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
